date,station,latitude,temp_celsius,precipitation_mm,humidity_percent,wind_speed_kmh
2023-04-06,STN_MOUNT,40.0,3.8,0.0,,2.8
2023-04-07,STN_MOUNT,40.0,5.5,0.0,59.9,1.8
2023-04-08,STN_MOUNT,40.0,5.3,1.5,76.0,1.9
2023-04-09,STN_MOUNT,40.0,6.5,0.0,58.9,11.7
2023-04-10,STN_MOUNT,40.0,8.9,0.0,65.6,21.1
2023-04-11,STN_MOUNT,40.0,0.1,0.0,70.9,2.7
2023-04-12,STN_MOUNT,40.0,8.2,0.0,67.3,5.3
2023-04-13,STN_MOUNT,40.0,14.1,0.0,69.4,11.5
2023-04-14,STN_MOUNT,40.0,8.8,0.0,57.1,7.8
2023-04-15,STN_MOUNT,40.0,1.8,0.0,56.7,3.8
2023-04-16,STN_MOUNT,40.0,10.1,3.3,81.3,0.0
2023-04-17,STN_MOUNT,40.0,4.8,0.7,80.2,39.0
2023-04-18,STN_MOUNT,40.0,11.1,0.0,68.4,13.9
2023-04-19,STN_MOUNT,40.0,11.9,0.0,70.1,0.8
2023-04-20,STN_MOUNT,40.0,6.0,0.0,61.3,35.6
2023-04-21,STN_MOUNT,40.0,8.8,1.5,99.1,5.0
2023-04-22,STN_MOUNT,40.0,11.9,8.5,78.9,50.1
2023-04-23,STN_MOUNT,40.0,10.5,0.9,77.5,5.0
2023-04-24,STN_MOUNT,40.0,10.8,0.0,52.3,1.2
2023-04-25,STN_MOUNT,40.0,5.7,3.7,83.6,8.3
2023-04-26,STN_MOUNT,40.0,10.9,0.0,59.8,23.4
2023-04-27,STN_MOUNT,40.0,9.5,0.0,56.1,0.4
2023-04-28,STN_MOUNT,40.0,8.3,0.0,76.9,9.3
2023-04-29,STN_MOUNT,40.0,12.2,0.0,66.7,7.2
2023-04-30,STN_MOUNT,40.0,5.7,0.0,70.5,5.9
2023-05-01,STN_MOUNT,40.0,9.2,0.0,75.6,39.7
2023-05-02,STN_MOUNT,40.0,7.4,4.8,55.0,16.9
2023-05-03,STN_MOUNT,40.0,12.2,11.0,69.8,3.1
2023-05-04,STN_MOUNT,40.0,13.9,0.0,,33.6
2023-05-05,STN_MOUNT,40.0,12.9,0.0,56.0,5.0
2023-05-06,STN_MOUNT,40.0,8.9,0.0,67.1,1.8
2023-05-07,STN_MOUNT,40.0,10.7,0.0,34.3,0.1
2023-05-08,STN_MOUNT,40.0,10.6,0.0,45.0,10.1
2023-05-09,STN_MOUNT,40.0,14.1,9.9,91.6,11.3
2023-05-10,STN_MOUNT,40.0,10.7,0.0,54.5,1.4
2023-05-11,STN_MOUNT,40.0,13.5,0.0,53.5,22.2
2023-05-12,STN_MOUNT,40.0,5.2,1.5,81.1,4.2
2023-05-13,STN_MOUNT,40.0,,0.0,58.4,18.1
2023-05-14,STN_MOUNT,40.0,17.9,0.0,52.7,2.4
2023-05-15,STN_MOUNT,40.0,10.0,0.0,42.7,4.7
2023-05-16,STN_MOUNT,40.0,14.3,2.3,87.2,4.6
2023-05-17,STN_MOUNT,40.0,,0.0,46.7,9.1
2023-05-18,STN_MOUNT,40.0,9.7,0.0,73.3,1.1
2023-05-19,STN_MOUNT,40.0,10.5,4.1,78.0,13.0
2023-05-20,STN_MOUNT,40.0,10.3,7.2,78.1,1.4
2023-05-21,STN_MOUNT,40.0,10.5,5.0,81.3,0.3
2023-05-22,STN_MOUNT,40.0,14.0,0.0,55.4,21.1
2023-05-23,STN_MOUNT,40.0,9.7,0.0,69.2,4.6
2023-05-24,STN_MOUNT,40.0,10.8,0.0,59.9,3.2
2023-05-25,STN_MOUNT,40.0,10.6,0.0,64.9,4.9
2023-05-26,STN_MOUNT,40.0,,0.0,59.2,3.3
2023-05-27,STN_MOUNT,40.0,15.9,0.0,41.0,1.6
2023-05-28,STN_MOUNT,40.0,11.9,0.0,67.4,16.6
2023-05-29,STN_MOUNT,40.0,12.4,0.4,99.7,13.4
2023-05-30,STN_MOUNT,40.0,11.1,0.1,81.8,0.4
2023-05-31,STN_MOUNT,40.0,11.7,0.0,51.8,0.2
2023-06-01,STN_MOUNT,40.0,14.6,0.0,64.5,1.9
2023-06-02,STN_MOUNT,40.0,20.2,7.3,72.1,22.0
2023-06-03,STN_MOUNT,40.0,20.3,0.0,54.5,25.4
2023-06-04,STN_MOUNT,40.0,15.2,0.0,72.3,2.4
2023-06-05,STN_MOUNT,40.0,15.2,0.0,67.2,16.2
2023-06-06,STN_MOUNT,40.0,11.4,0.0,64.7,29.0
2023-06-07,STN_MOUNT,40.0,15.6,0.0,40.8,19.3
2023-06-08,STN_MOUNT,40.0,17.0,0.0,42.4,4.0
2023-06-09,STN_MOUNT,40.0,10.6,0.0,57.9,11.2
2023-06-10,STN_MOUNT,40.0,10.6,0.0,70.5,9.5
2023-06-11,STN_MOUNT,40.0,16.3,0.4,74.9,3.1
2023-06-12,STN_MOUNT,40.0,11.0,4.7,70.5,27.3
2023-06-13,STN_MOUNT,40.0,16.0,0.3,100.0,11.8
2023-06-14,STN_MOUNT,40.0,15.1,7.8,74.1,63.3
2023-06-15,STN_MOUNT,40.0,11.7,0.0,52.6,37.4
2023-06-16,STN_MOUNT,40.0,19.3,0.0,41.1,1.1
2023-06-17,STN_MOUNT,40.0,10.4,10.8,81.7,6.5
2023-06-18,STN_MOUNT,40.0,16.4,0.0,45.3,2.2
2023-06-19,STN_MOUNT,40.0,18.5,0.0,51.3,3.8
2023-06-20,STN_MOUNT,40.0,17.1,9.4,87.0,6.4
2023-06-21,STN_MOUNT,40.0,14.5,0.0,75.1,6.0
2023-06-22,STN_MOUNT,40.0,15.7,0.0,64.8,20.9
2023-06-23,STN_MOUNT,40.0,14.7,0.7,81.8,4.0
2023-06-24,STN_MOUNT,40.0,17.0,0.0,65.0,2.6
2023-06-25,STN_MOUNT,40.0,14.0,3.8,82.8,3.5
2023-06-26,STN_MOUNT,40.0,15.2,0.0,68.3,13.4
2023-06-27,STN_MOUNT,40.0,11.4,1.2,88.0,0.7
2023-06-28,STN_MOUNT,40.0,15.3,0.0,54.4,8.9
2023-06-29,STN_MOUNT,40.0,15.6,0.0,64.5,10.5
2023-06-30,STN_MOUNT,40.0,3.8,0.0,56.7,48.5
2023-07-01,STN_MOUNT,40.0,15.1,2.3,81.2,13.5
2023-07-02,STN_MOUNT,40.0,9.9,0.0,64.4,5.2
2023-07-03,STN_MOUNT,40.0,15.1,0.0,64.7,63.0
2023-07-04,STN_MOUNT,40.0,17.8,1.5,93.2,16.0
2023-07-05,STN_MOUNT,40.0,12.4,0.0,64.7,40.5
2023-07-06,STN_MOUNT,40.0,10.8,0.0,65.2,8.0
2023-07-07,STN_MOUNT,40.0,13.3,5.4,79.8,1.5
2023-07-08,STN_MOUNT,40.0,16.8,0.0,65.8,8.7
2023-07-09,STN_MOUNT,40.0,14.4,0.0,56.3,4.1
2023-07-10,STN_MOUNT,40.0,15.2,0.0,60.6,2.2
2023-07-11,STN_MOUNT,40.0,16.7,0.0,,0.7
2023-07-12,STN_MOUNT,40.0,13.3,0.0,57.7,43.5
2023-07-13,STN_MOUNT,40.0,13.9,0.0,47.3,9.1
2023-07-14,STN_MOUNT,40.0,10.9,11.7,61.9,1.4
2023-07-15,STN_MOUNT,40.0,13.5,0.0,56.5,18.9
2023-07-16,STN_MOUNT,40.0,13.4,2.1,86.7,5.7
2023-07-17,STN_MOUNT,40.0,13.1,18.2,70.8,14.8
2023-07-18,STN_MOUNT,40.0,14.3,1.8,85.3,8.8
2023-07-19,STN_MOUNT,40.0,10.1,0.0,53.0,10.7
2023-07-20,STN_MOUNT,40.0,12.6,1.4,82.5,7.9
2023-07-21,STN_MOUNT,40.0,13.8,1.1,91.8,5.6
2023-07-22,STN_MOUNT,40.0,9.9,1.4,81.1,8.0
2023-07-23,STN_MOUNT,40.0,11.8,0.0,60.5,3.5
2023-07-24,STN_MOUNT,40.0,14.2,4.3,70.1,0.5
2023-07-25,STN_MOUNT,40.0,16.1,0.0,55.5,18.1
2023-07-26,STN_MOUNT,40.0,5.6,0.0,48.4,0.3
2023-07-27,STN_MOUNT,40.0,21.1,5.6,82.6,1.1
2023-07-28,STN_MOUNT,40.0,13.8,0.0,35.5,19.9
2023-07-29,STN_MOUNT,40.0,12.8,0.0,69.9,9.2
2023-07-30,STN_MOUNT,40.0,10.7,0.0,43.1,26.0
2023-07-31,STN_MOUNT,40.0,,2.6,75.7,4.4
2023-08-01,STN_MOUNT,40.0,10.9,5.6,71.5,4.6
2023-08-02,STN_MOUNT,40.0,9.6,0.0,73.9,20.4
2023-08-03,STN_MOUNT,40.0,13.9,0.0,57.3,2.1
2023-08-04,STN_MOUNT,40.0,9.4,0.0,63.2,6.7
2023-08-05,STN_MOUNT,40.0,18.1,0.6,89.7,0.4
2023-08-06,STN_MOUNT,40.0,14.3,0.0,59.0,15.8
2023-08-07,STN_MOUNT,40.0,12.6,0.0,57.4,1.3
2023-08-08,STN_MOUNT,40.0,14.2,0.0,42.1,33.7
2023-08-09,STN_MOUNT,40.0,10.2,0.0,57.5,2.9
2023-08-10,STN_MOUNT,40.0,12.7,0.0,64.6,2.8
2023-08-11,STN_MOUNT,40.0,9.2,0.0,58.2,7.9
2023-08-12,STN_MOUNT,40.0,8.5,0.0,60.0,21.3
2023-08-13,STN_MOUNT,40.0,6.0,0.0,59.4,16.3
2023-08-14,STN_MOUNT,40.0,12.0,0.0,62.3,11.6
2023-08-15,STN_MOUNT,40.0,4.4,0.0,49.5,23.6
2023-08-16,STN_MOUNT,40.0,10.9,0.0,66.2,15.6
2023-08-17,STN_MOUNT,40.0,7.9,0.0,47.5,5.7
2023-08-18,STN_MOUNT,40.0,,0.0,58.2,16.7
2023-08-19,STN_MOUNT,40.0,7.9,0.0,61.4,39.9
2023-08-20,STN_MOUNT,40.0,4.0,0.0,64.7,1.2
2023-08-21,STN_MOUNT,40.0,8.3,1.6,70.9,5.7
2023-08-22,STN_MOUNT,40.0,9.1,0.0,64.7,10.1
2023-08-23,STN_MOUNT,40.0,10.7,2.3,79.8,6.3
2023-08-24,STN_MOUNT,40.0,9.4,0.0,62.1,10.1
2023-08-25,STN_MOUNT,40.0,8.0,0.0,63.3,3.8
2023-08-26,STN_MOUNT,40.0,9.9,0.0,53.9,2.3
2023-08-27,STN_MOUNT,40.0,14.7,0.0,61.9,2.5
2023-08-28,STN_MOUNT,40.0,6.4,0.0,71.2,33.5
2023-08-29,STN_MOUNT,40.0,7.8,0.0,56.8,17.9
2023-08-30,STN_MOUNT,40.0,-2.4,0.0,51.3,4.6
2023-08-31,STN_MOUNT,40.0,3.9,0.0,83.1,15.2
2023-09-01,STN_MOUNT,40.0,13.4,0.0,73.6,3.4
2023-09-02,STN_MOUNT,40.0,9.8,0.0,70.2,2.6
2023-09-03,STN_MOUNT,40.0,8.5,0.0,79.7,33.8
2023-09-04,STN_MOUNT,40.0,1.8,0.0,62.9,28.4
2023-09-05,STN_MOUNT,40.0,4.2,0.0,40.2,28.2
2023-09-06,STN_MOUNT,40.0,2.7,0.0,43.0,24.6
2023-09-07,STN_MOUNT,40.0,3.2,0.0,61.1,3.5
2023-09-08,STN_MOUNT,40.0,3.0,0.0,64.4,12.9
2023-09-09,STN_MOUNT,40.0,6.2,0.0,48.5,19.8
2023-09-10,STN_MOUNT,40.0,2.2,0.0,54.2,0.9
2023-09-11,STN_MOUNT,40.0,9.1,0.0,60.5,22.6
2023-09-12,STN_MOUNT,40.0,4.8,0.0,65.1,0.9
2023-09-13,STN_MOUNT,40.0,-0.8,0.0,95.5,7.9
2023-09-14,STN_MOUNT,40.0,6.3,0.0,55.7,11.3
2023-09-15,STN_MOUNT,40.0,6.0,0.0,67.5,26.1
2023-09-16,STN_MOUNT,40.0,2.9,0.0,74.0,11.5
2023-09-17,STN_MOUNT,40.0,8.6,9.9,98.1,0.1
2023-09-18,STN_MOUNT,40.0,4.9,4.3,76.3,14.0
2023-09-19,STN_MOUNT,40.0,4.7,0.0,62.7,14.2
2023-09-20,STN_MOUNT,40.0,3.5,0.0,59.4,23.1
2023-09-21,STN_MOUNT,40.0,4.8,20.3,91.2,14.1
2023-09-22,STN_MOUNT,40.0,4.6,1.7,87.6,5.0
2023-09-23,STN_MOUNT,40.0,0.9,0.0,67.3,21.7
2023-09-24,STN_MOUNT,40.0,4.3,0.0,72.7,10.9
2023-09-25,STN_MOUNT,40.0,2.8,0.0,67.6,1.7
2023-09-26,STN_MOUNT,40.0,3.6,0.0,56.7,4.4
2023-09-27,STN_MOUNT,40.0,6.3,0.0,57.2,13.7
2023-09-28,STN_MOUNT,40.0,-2.0,0.0,59.7,0.9
2023-09-29,STN_MOUNT,40.0,5.2,0.0,58.2,7.5
2023-09-30,STN_MOUNT,40.0,1.9,0.5,67.9,15.0
2023-10-01,STN_MOUNT,40.0,-2.0,0.0,57.5,3.6
2023-10-02,STN_MOUNT,40.0,-1.4,0.0,60.7,7.7
2023-10-03,STN_MOUNT,40.0,-0.3,0.0,77.5,3.0
2023-10-04,STN_MOUNT,40.0,-0.3,0.0,78.0,8.9
2023-10-05,STN_MOUNT,40.0,1.8,0.0,78.5,1.0
2023-10-06,STN_MOUNT,40.0,0.2,11.1,80.2,13.5
2023-10-07,STN_MOUNT,40.0,-3.9,4.0,61.3,21.4
2023-10-08,STN_MOUNT,40.0,1.4,0.0,62.3,11.4
2023-10-09,STN_MOUNT,40.0,-4.4,0.0,45.3,1.9
2023-10-10,STN_MOUNT,40.0,-3.2,0.0,76.0,8.0
2023-10-11,STN_MOUNT,40.0,-0.5,0.0,93.5,10.1
2023-10-12,STN_MOUNT,40.0,0.9,0.0,49.2,16.3
2023-10-13,STN_MOUNT,40.0,-8.8,0.0,55.6,0.5
2023-10-14,STN_MOUNT,40.0,-7.8,0.0,51.0,2.0
2023-10-15,STN_MOUNT,40.0,1.9,0.0,71.5,0.9
2023-10-16,STN_MOUNT,40.0,-1.7,0.0,82.3,8.5
2023-10-17,STN_MOUNT,40.0,-6.3,0.0,68.5,32.0
2023-10-18,STN_MOUNT,40.0,-2.6,0.0,75.3,28.8
2023-10-19,STN_MOUNT,40.0,-3.7,0.0,84.9,1.0
2023-10-20,STN_MOUNT,40.0,-0.7,1.2,71.8,11.8
2023-10-21,STN_MOUNT,40.0,2.3,0.0,45.9,4.3
2023-10-22,STN_MOUNT,40.0,-8.1,0.0,58.9,1.7
2023-10-23,STN_MOUNT,40.0,-4.8,0.0,55.9,6.5
2023-10-24,STN_MOUNT,40.0,-5.6,0.0,64.8,15.6
2023-10-25,STN_MOUNT,40.0,-7.3,0.0,60.2,23.7
2023-10-26,STN_MOUNT,40.0,-3.6,0.0,57.5,12.2
2023-10-27,STN_MOUNT,40.0,,0.0,41.8,21.7
2023-10-28,STN_MOUNT,40.0,-9.7,7.5,73.8,11.1
2023-10-29,STN_MOUNT,40.0,-9.6,0.0,54.0,15.5
2023-10-30,STN_MOUNT,40.0,-8.3,0.0,43.2,0.6
2023-10-31,STN_MOUNT,40.0,-5.2,3.9,57.5,6.5
2023-11-01,STN_MOUNT,40.0,-4.4,0.0,,13.4
2023-11-02,STN_MOUNT,40.0,-3.1,4.5,90.9,2.9
2023-11-03,STN_MOUNT,40.0,-7.5,5.2,89.5,0.8
2023-11-04,STN_MOUNT,40.0,-2.9,0.0,72.2,3.0
2023-11-05,STN_MOUNT,40.0,-8.9,4.7,80.5,8.9
2023-11-06,STN_MOUNT,40.0,-9.2,1.8,85.8,6.9
2023-11-07,STN_MOUNT,40.0,-8.9,3.5,85.8,20.3
2023-11-08,STN_MOUNT,40.0,-5.3,1.6,80.9,2.8
2023-11-09,STN_MOUNT,40.0,-12.7,0.0,68.6,3.0
2023-11-10,STN_MOUNT,40.0,-4.5,0.0,59.7,5.1
2023-11-11,STN_MOUNT,40.0,-4.5,0.0,60.1,1.9
2023-11-12,STN_MOUNT,40.0,-5.4,3.6,82.3,17.1
2023-11-13,STN_MOUNT,40.0,-2.3,0.0,51.5,2.0
2023-11-14,STN_MOUNT,40.0,-11.9,0.0,50.7,2.9
2023-11-15,STN_MOUNT,40.0,-7.3,0.0,56.3,6.0
2023-11-16,STN_MOUNT,40.0,-9.5,0.0,72.0,34.6
2023-11-17,STN_MOUNT,40.0,-6.3,0.0,37.0,7.5
2023-11-18,STN_MOUNT,40.0,,0.0,54.7,5.9
2023-11-19,STN_MOUNT,40.0,-6.9,0.0,32.6,7.7
2023-11-20,STN_MOUNT,40.0,-6.4,0.0,52.5,7.8
2023-11-21,STN_MOUNT,40.0,-5.1,0.0,67.6,27.4
2023-11-22,STN_MOUNT,40.0,-4.7,0.0,69.1,6.7
2023-11-23,STN_MOUNT,40.0,-10.7,3.5,79.2,1.7
2023-11-24,STN_MOUNT,40.0,-6.6,0.0,58.7,16.9
2023-11-25,STN_MOUNT,40.0,-8.6,0.0,56.0,24.4
2023-11-26,STN_MOUNT,40.0,-3.4,0.4,84.9,0.1
2023-11-27,STN_MOUNT,40.0,-7.9,2.1,83.0,0.4
2023-11-28,STN_MOUNT,40.0,-4.6,3.1,82.2,9.7
2023-11-29,STN_MOUNT,40.0,-6.9,0.0,62.0,0.9
2023-11-30,STN_MOUNT,40.0,-8.5,0.0,70.8,20.3
2023-12-01,STN_MOUNT,40.0,-12.7,0.0,58.3,10.8
2023-12-02,STN_MOUNT,40.0,-3.7,13.4,77.4,10.1
2023-12-03,STN_MOUNT,40.0,-11.6,6.3,100.0,3.2
2023-12-04,STN_MOUNT,40.0,-9.0,0.0,73.8,0.2
2023-12-05,STN_MOUNT,40.0,-2.5,2.2,93.1,26.9
2023-12-06,STN_MOUNT,40.0,-8.1,7.0,73.3,16.5
2023-12-07,STN_MOUNT,40.0,-6.6,0.0,71.4,1.3
2023-12-08,STN_MOUNT,40.0,-11.0,0.0,55.1,5.7
2023-12-09,STN_MOUNT,40.0,,0.0,61.1,4.6
2023-12-10,STN_MOUNT,40.0,-10.0,0.0,49.5,22.4
2023-12-11,STN_MOUNT,40.0,-4.3,0.0,67.0,2.3
2023-12-12,STN_MOUNT,40.0,-2.1,0.0,57.7,3.0
2023-12-13,STN_MOUNT,40.0,-13.8,9.1,82.5,0.7
2023-12-14,STN_MOUNT,40.0,-14.6,1.5,77.3,10.8
2023-12-15,STN_MOUNT,40.0,-11.2,0.0,60.2,4.0
2023-12-16,STN_MOUNT,40.0,-12.3,4.1,100.0,1.7
2023-12-17,STN_MOUNT,40.0,-5.8,14.3,71.5,3.3
2023-12-18,STN_MOUNT,40.0,-8.2,0.0,65.4,22.9
2023-12-19,STN_MOUNT,40.0,-2.9,0.0,47.1,4.0
2023-12-20,STN_MOUNT,40.0,-13.3,0.0,60.7,1.3
2023-12-21,STN_MOUNT,40.0,-7.3,0.0,,5.0
2023-12-22,STN_MOUNT,40.0,-9.1,1.5,91.2,34.0
2023-12-23,STN_MOUNT,40.0,-7.0,0.0,56.8,3.0
2023-12-24,STN_MOUNT,40.0,-3.4,0.0,46.3,4.0
2023-12-25,STN_MOUNT,40.0,-11.4,0.0,59.1,0.4
2023-12-26,STN_MOUNT,40.0,-14.6,0.0,59.0,12.7
2023-12-27,STN_MOUNT,40.0,-13.6,0.0,57.8,3.0
2023-12-28,STN_MOUNT,40.0,-12.2,0.0,68.5,4.0
2023-12-29,STN_MOUNT,40.0,-9.0,0.0,69.7,17.4
2023-12-30,STN_MOUNT,40.0,-12.1,0.6,69.9,13.6
2023-12-31,STN_MOUNT,40.0,-7.1,0.0,63.2,15.7
2023-01-01,STN_URBAN,38.0,0.7,2.0,72.3,24.3
2023-01-02,STN_URBAN,38.0,4.2,1.3,92.1,7.5
2023-01-03,STN_URBAN,38.0,3.5,0.0,63.5,1.2
2023-01-04,STN_URBAN,38.0,-2.9,1.9,80.1,52.9
2023-01-05,STN_URBAN,38.0,,3.6,89.0,18.6
2023-01-06,STN_URBAN,38.0,5.8,1.4,85.9,16.0
2023-01-07,STN_URBAN,38.0,4.3,0.0,37.6,22.7
2023-01-08,STN_URBAN,38.0,6.6,0.6,64.9,4.2
2023-01-09,STN_URBAN,38.0,-0.7,2.6,60.3,5.1
2023-01-10,STN_URBAN,38.0,-2.6,0.0,55.4,4.8
2023-01-11,STN_URBAN,38.0,6.8,0.0,56.5,17.2
2023-01-12,STN_URBAN,38.0,-1.1,0.0,61.8,12.5
2023-01-13,STN_URBAN,38.0,7.9,0.0,52.3,1.2
2023-01-14,STN_URBAN,38.0,3.2,0.0,59.5,8.8
2023-01-15,STN_URBAN,38.0,4.0,0.0,66.9,0.2
2023-01-16,STN_URBAN,38.0,1.1,0.0,50.7,12.5
2023-01-17,STN_URBAN,38.0,0.1,0.6,85.8,2.5
2023-01-18,STN_URBAN,38.0,,0.0,57.8,3.0
2023-01-19,STN_URBAN,38.0,4.2,0.0,63.8,6.7
2023-01-20,STN_URBAN,38.0,3.3,0.8,72.1,5.7
2023-01-21,STN_URBAN,38.0,1.5,0.0,50.8,29.4
2023-01-22,STN_URBAN,38.0,0.7,0.0,74.9,6.2
2023-01-23,STN_URBAN,38.0,4.0,0.5,58.1,53.9
2023-01-24,STN_URBAN,38.0,6.5,2.1,86.0,20.4
2023-01-25,STN_URBAN,38.0,2.3,0.6,89.5,17.8
2023-01-26,STN_URBAN,38.0,4.5,0.0,74.3,17.2
2023-01-27,STN_URBAN,38.0,0.6,2.7,83.8,31.3
2023-01-28,STN_URBAN,38.0,5.0,0.0,38.9,8.2
2023-01-29,STN_URBAN,38.0,3.9,0.0,49.4,0.2
2023-01-30,STN_URBAN,38.0,2.0,0.0,68.8,5.6
2023-01-31,STN_URBAN,38.0,1.8,0.0,46.1,40.5
2023-02-01,STN_URBAN,38.0,5.0,0.0,62.4,27.5
2023-02-02,STN_URBAN,38.0,6.6,0.0,64.1,12.0
2023-02-03,STN_URBAN,38.0,6.8,2.8,89.9,1.1
2023-02-04,STN_URBAN,38.0,7.3,1.1,80.1,18.9
2023-02-05,STN_URBAN,38.0,5.9,0.0,76.0,9.5
2023-02-06,STN_URBAN,38.0,7.5,0.8,72.0,4.6
2023-02-07,STN_URBAN,38.0,3.7,0.0,54.0,29.9
2023-02-08,STN_URBAN,38.0,5.3,4.4,87.5,19.6
2023-02-09,STN_URBAN,38.0,3.8,0.0,58.6,33.0
2023-02-10,STN_URBAN,38.0,3.8,3.4,,20.5
2023-02-11,STN_URBAN,38.0,4.9,0.0,61.4,12.1
2023-02-12,STN_URBAN,38.0,7.8,1.2,85.2,5.7
2023-02-13,STN_URBAN,38.0,8.1,0.0,55.7,3.1
2023-02-14,STN_URBAN,38.0,4.9,1.8,93.6,5.0
2023-02-15,STN_URBAN,38.0,11.7,4.7,80.9,11.4
2023-02-16,STN_URBAN,38.0,4.9,5.6,76.0,9.3
2023-02-17,STN_URBAN,38.0,8.0,0.7,80.1,16.7
2023-02-18,STN_URBAN,38.0,4.8,0.0,46.1,8.8
2023-02-19,STN_URBAN,38.0,9.6,0.0,51.1,2.8
2023-02-20,STN_URBAN,38.0,9.2,1.1,84.3,10.3
2023-02-21,STN_URBAN,38.0,9.2,0.0,64.4,24.8
2023-02-22,STN_URBAN,38.0,9.5,0.4,83.6,8.7
2023-02-23,STN_URBAN,38.0,8.2,0.0,59.8,22.2
2023-02-24,STN_URBAN,38.0,2.7,0.0,58.0,14.5
2023-02-25,STN_URBAN,38.0,7.6,0.0,54.7,26.5
2023-02-26,STN_URBAN,38.0,9.6,0.0,57.4,79.9
2023-02-27,STN_URBAN,38.0,13.5,0.0,69.8,10.5
2023-02-28,STN_URBAN,38.0,3.9,5.3,73.5,29.9
2023-03-01,STN_URBAN,38.0,8.8,2.1,,13.3
2023-03-02,STN_URBAN,38.0,7.1,3.6,62.4,23.0
2023-03-03,STN_URBAN,38.0,12.7,0.0,53.5,6.0
2023-03-04,STN_URBAN,38.0,7.8,0.0,64.8,3.6
2023-03-05,STN_URBAN,38.0,9.3,1.0,67.0,0.5
2023-03-06,STN_URBAN,38.0,6.2,4.0,56.6,9.3
2023-03-07,STN_URBAN,38.0,9.2,0.0,66.4,14.0
2023-03-08,STN_URBAN,38.0,3.8,0.0,50.5,1.7
2023-03-09,STN_URBAN,38.0,12.8,1.2,82.4,3.3
2023-03-10,STN_URBAN,38.0,8.8,0.0,,2.4
2023-03-11,STN_URBAN,38.0,11.6,0.0,67.6,36.2
2023-03-12,STN_URBAN,38.0,14.5,0.0,43.8,5.1
2023-03-13,STN_URBAN,38.0,12.9,0.0,75.0,0.5
2023-03-14,STN_URBAN,38.0,6.7,0.0,39.5,27.0
2023-03-15,STN_URBAN,38.0,12.9,0.0,49.0,5.5
2023-03-16,STN_URBAN,38.0,14.1,2.9,73.5,4.7
2023-03-17,STN_URBAN,38.0,9.0,0.0,43.8,1.3
2023-03-18,STN_URBAN,38.0,11.4,0.0,69.5,1.1
2023-03-19,STN_URBAN,38.0,14.3,0.0,40.5,3.0
2023-03-20,STN_URBAN,38.0,13.6,1.1,72.9,48.6
2023-03-21,STN_URBAN,38.0,18.9,9.4,84.6,27.5
2023-03-22,STN_URBAN,38.0,9.0,1.5,80.4,22.5
2023-03-23,STN_URBAN,38.0,13.3,0.0,51.7,1.6
2023-03-24,STN_URBAN,38.0,16.6,0.0,64.2,9.2
2023-03-25,STN_URBAN,38.0,17.8,0.2,80.5,21.4
2023-03-26,STN_URBAN,38.0,11.8,1.6,72.5,0.0
2023-03-27,STN_URBAN,38.0,17.0,0.0,53.5,7.0
2023-03-28,STN_URBAN,38.0,16.1,0.0,62.0,6.1
2023-03-29,STN_URBAN,38.0,18.1,0.0,64.5,21.1
2023-03-30,STN_URBAN,38.0,14.7,4.1,90.4,1.2
2023-03-31,STN_URBAN,38.0,12.3,0.0,70.8,24.7
2023-04-01,STN_URBAN,38.0,8.6,1.7,93.4,1.5
2023-04-02,STN_URBAN,38.0,17.4,2.1,74.6,42.9
2023-04-03,STN_URBAN,38.0,19.5,0.0,62.8,5.8
2023-04-04,STN_URBAN,38.0,19.1,3.5,88.0,10.9
2023-04-05,STN_URBAN,38.0,15.2,0.0,74.6,5.3
2023-04-06,STN_URBAN,38.0,16.4,0.0,56.0,41.0
2023-04-07,STN_URBAN,38.0,15.3,7.8,78.4,20.6
2023-04-08,STN_URBAN,38.0,17.5,1.3,75.1,41.6
2023-04-09,STN_URBAN,38.0,18.9,0.0,60.9,15.2
2023-04-10,STN_URBAN,38.0,16.1,0.0,73.0,3.3
2023-04-11,STN_URBAN,38.0,18.0,0.9,72.5,17.7
2023-04-12,STN_URBAN,38.0,20.0,0.0,41.6,3.2
2023-04-13,STN_URBAN,38.0,19.9,4.6,87.8,9.2
2023-04-14,STN_URBAN,38.0,19.5,5.2,88.4,12.0
2023-04-15,STN_URBAN,38.0,19.9,0.7,88.0,14.4
2023-04-16,STN_URBAN,38.0,18.1,2.4,60.5,7.6
2023-04-17,STN_URBAN,38.0,19.8,0.0,69.0,80.0
2023-04-18,STN_URBAN,38.0,21.1,0.0,61.6,3.2
2023-04-19,STN_URBAN,38.0,18.1,5.1,73.6,1.6
2023-04-20,STN_URBAN,38.0,21.8,0.0,74.6,9.8
2023-04-21,STN_URBAN,38.0,20.7,0.0,57.9,10.1
2023-04-22,STN_URBAN,38.0,22.0,0.0,,5.8
2023-04-23,STN_URBAN,38.0,19.6,0.0,60.1,21.9
2023-04-24,STN_URBAN,38.0,18.5,0.0,65.7,10.4
2023-04-25,STN_URBAN,38.0,20.4,0.0,52.7,0.5
2023-04-26,STN_URBAN,38.0,25.1,0.0,71.5,2.0
2023-04-27,STN_URBAN,38.0,19.1,4.3,72.5,38.1
2023-04-28,STN_URBAN,38.0,21.6,0.0,59.9,9.1
2023-04-29,STN_URBAN,38.0,18.4,0.0,60.0,1.1
2023-04-30,STN_URBAN,38.0,,0.0,49.4,6.4
