date,station,latitude,longitude,temp_celsius,precipitation_mm,humidity_percent,wind_speed_kmh,pressure_hpa,cloud_cover_pct
2021-08-03,STN_COASTAL,32.7,-117.2,27.7,0,56.1,15.1,1017.8,31.0
2021-08-04,STN_NORTH,48.0,-122.3,20.8,0,61.6,23.6,1010.3,44.0
2021-08-04,STN_CENTRAL,37.8,-122.4,21.2,0,66.5,3.7,1017.2,46.0
2021-08-04,STN_SOUTH,34.0,-118.2,21.4,0.2,72.0,14.7,1022.7,48.0
2021-08-04,STN_INLAND,36.7,-119.8,23.3,0,42.1,24.4,1009.5,54.0
2021-08-04,STN_COASTAL,32.7,-117.2,19.2,0,67.5,12.5,1012.3,39.0
2021-08-05,STN_NORTH,48.0,-122.3,15.6,0.6,50.1,15.0,1010.2,74.0
2021-08-05,STN_CENTRAL,37.8,-122.4,17.5,0,56.6,22.2,1010.9,81.0
2021-08-05,STN_SOUTH,34.0,-118.2,23.4,0,44.2,10.3,1012.8,13.0
2021-08-05,STN_INLAND,36.7,-119.8,24.8,0,38.8,8.2,1006.0,35.0
2021-08-05,STN_COASTAL,32.7,-117.2,21.9,0,59.4,10.7,1008.5,22.0
2021-08-06,STN_NORTH,48.0,-122.3,11.7,0,50.5,5.3,1020.8,27.0
2021-08-06,STN_CENTRAL,37.8,-122.4,17.8,0,49.7,15.8,1015.0,45.0
2021-08-06,STN_SOUTH,34.0,-118.2,23.4,0,62.8,13.1,1016.1,70.0
2021-08-06,STN_INLAND,36.7,-119.8,27.0,0,83.2,6.6,1015.8,39.0
2021-08-06,STN_COASTAL,32.7,-117.2,29.9,0,44.1,3.4,1009.1,20.0
2021-08-07,STN_NORTH,48.0,-122.3,15.2,2.6,75.2,17.1,1009.7,65.0
2021-08-07,STN_CENTRAL,37.8,-122.4,16.9,0,52.5,0.6,1014.4,25.0
2021-08-07,STN_SOUTH,34.0,-118.2,24.7,1.2,70.5,13.6,1007.2,
2021-08-07,STN_INLAND,36.7,-119.8,18.8,0,53.7,9.6,1016.7,44.0
2021-08-07,STN_COASTAL,32.7,-117.2,20.6,0,57.2,23.2,1019.0,46.0
2021-08-08,STN_NORTH,48.0,-122.3,18.9,1.7,77.4,7.4,1003.9,56.0
2021-08-08,STN_CENTRAL,37.8,-122.4,23.1,1.9,67.4,14.7,1011.1,75.0
2021-08-08,STN_SOUTH,34.0,-118.2,23.1,0,35.2,8.8,1003.6,52.0
2021-08-08,STN_INLAND,36.7,-119.8,18.3,0,71.9,21.3,1021.1,39.0
2021-08-08,STN_COASTAL,32.7,-117.2,29.1,0,43.7,11.5,1001.2,2.0
2021-08-09,STN_NORTH,48.0,-122.3,15.0,0,57.0,15.2,1014.2,42.0
2021-08-09,STN_CENTRAL,37.8,-122.4,25.8,0,68.4,13.2,1010.3,37.0
2021-08-09,STN_SOUTH,34.0,-118.2,22.8,0,29.3,5.4,1014.1,4.0
2021-08-09,STN_INLAND,36.7,-119.8,23.9,0,64.6,8.7,1011.5,47.0
2021-08-09,STN_COASTAL,32.7,-117.2,26.3,0,65.5,6.7,1004.1,30.0
2021-08-10,STN_NORTH,48.0,-122.3,16.0,1.6,63.5,10.1,1009.0,50.0
2021-08-10,STN_CENTRAL,37.8,-122.4,21.3,0.9,80.2,12.6,1017.6,86.0
2021-08-10,STN_SOUTH,34.0,-118.2,21.5,0,44.6,7.5,1017.0,18.0
2021-08-10,STN_INLAND,36.7,-119.8,22.1,0,71.9,0,1015.3,22.0
2021-08-10,STN_COASTAL,32.7,-117.2,19.6,0,54.5,11.6,1014.4,48.0
2021-08-11,STN_NORTH,48.0,-122.3,10.0,0,53.4,10.0,1014.5,75.0
2021-08-11,STN_CENTRAL,37.8,-122.4,23.6,0,61.6,4.7,1008.0,0
2021-08-11,STN_SOUTH,34.0,-118.2,21.6,0.6,82.0,19.9,1010.3,90.0
2021-08-11,STN_INLAND,36.7,-119.8,21.3,0,73.7,9.0,1004.3,64.0
2021-08-11,STN_COASTAL,32.7,-117.2,26.6,0,45.7,14.2,1007.8,44.0
2021-08-12,STN_NORTH,48.0,-122.3,8.8,0,64.3,1.1,1022.9,6.0
2021-08-12,STN_CENTRAL,37.8,-122.4,18.5,0,69.8,9.2,1029.2,38.0
2021-08-12,STN_SOUTH,34.0,-118.2,22.9,0,76.7,4.9,1020.6,9.0
2021-08-12,STN_INLAND,36.7,-119.8,27.6,0,51.2,7.6,1006.9,25.0
2021-08-12,STN_COASTAL,32.7,-117.2,23.0,0,49.6,6.6,1015.1,52.0
2021-08-13,STN_NORTH,48.0,-122.3,12.6,0,63.5,14.4,1009.3,46.0
2021-08-13,STN_CENTRAL,37.8,-122.4,23.5,0,81.8,3.6,1025.9,42.0
2021-08-13,STN_SOUTH,34.0,-118.2,20.3,0,60.3,24.6,1008.9,55.0
2021-08-13,STN_INLAND,36.7,-119.8,22.7,0,58.5,5.5,1009.8,14.0
2021-08-13,STN_COASTAL,32.7,-117.2,25.5,2.1,55.5,17.6,1005.8,66.0
2021-08-14,STN_NORTH,48.0,-122.3,17.0,4.8,44.7,10.7,1017.0,67.0
2021-08-14,STN_CENTRAL,37.8,-122.4,18.6,1.0,46.1,8.5,1019.1,62.0
2021-08-14,STN_SOUTH,34.0,-118.2,23.2,0,69.2,20.0,1016.6,56.0
2021-08-14,STN_INLAND,36.7,-119.8,19.8,0.2,72.9,11.9,1015.7,48.0
2021-08-14,STN_COASTAL,32.7,-117.2,20.1,,49.1,12.2,1010.3,15.0
2021-08-15,STN_NORTH,48.0,-122.3,14.2,3.6,54.7,9.4,1022.5,34.0
2021-08-15,STN_CENTRAL,37.8,-122.4,19.9,0,67.2,19.2,1009.0,28.0
2021-08-15,STN_SOUTH,34.0,-118.2,22.5,3.8,63.7,14.0,1014.5,36.0
2021-08-15,STN_INLAND,36.7,-119.8,21.3,0.5,61.4,16.2,1016.6,86.0
2021-08-15,STN_COASTAL,32.7,-117.2,22.2,0,40.6,15.5,1013.6,23.0
2021-08-16,STN_NORTH,48.0,-122.3,13.0,0,61.0,12.5,1015.2,33.0
2021-08-16,STN_CENTRAL,37.8,-122.4,18.3,3.0,41.7,2.7,1013.8,65.0
2021-08-16,STN_SOUTH,34.0,-118.2,18.6,0,68.9,18.8,1014.3,24.0
2021-08-16,STN_INLAND,36.7,-119.8,24.6,3.0,66.4,5.9,1009.9,68.0
2021-08-16,STN_COASTAL,32.7,-117.2,22.9,0.3,63.7,13.2,1009.6,40.0
2021-08-17,STN_NORTH,48.0,-122.3,12.4,0,69.6,1.8,1015.2,36.0
2021-08-17,STN_CENTRAL,37.8,-122.4,20.0,0,39.1,11.9,1017.2,48.0
2021-08-17,STN_SOUTH,34.0,-118.2,27.7,0,67.2,8.4,1025.6,61.0
2021-08-17,STN_INLAND,36.7,-119.8,18.8,0,49.5,3.4,1012.4,30.0
2021-08-17,STN_COASTAL,32.7,-117.2,26.2,0,64.7,4.1,1017.8,53.0
2021-08-18,STN_NORTH,48.0,-122.3,13.4,6.0,74.8,15.0,1005.5,65.0
2021-08-18,STN_CENTRAL,37.8,-122.4,19.8,0,51.5,11.7,1011.4,52.0
2021-08-18,STN_SOUTH,34.0,-118.2,27.2,2.6,67.3,6.6,1012.3,59.0
2021-08-18,STN_INLAND,36.7,-119.8,26.1,2.7,87.3,12.4,1014.9,100
2021-08-18,STN_COASTAL,32.7,-117.2,23.3,0,47.6,12.6,1008.5,6.0
2021-08-19,STN_NORTH,48.0,-122.3,16.8,0,60.6,16.3,1014.6,32.0
2021-08-19,STN_CENTRAL,37.8,-122.4,18.2,0,51.1,17.8,1010.8,53.0
2021-08-19,STN_SOUTH,34.0,-118.2,23.1,0,61.9,6.6,1013.8,77.0
2021-08-19,STN_INLAND,36.7,-119.8,23.2,0,79.5,13.1,1014.9,27.0
2021-08-19,STN_COASTAL,32.7,-117.2,24.6,0,65.0,8.0,1014.9,78.0
2021-08-20,STN_NORTH,48.0,-122.3,10.8,0,43.7,2.4,1009.6,15.0
2021-08-20,STN_CENTRAL,37.8,-122.4,20.1,0,70.4,9.9,1012.3,40.0
2021-08-20,STN_SOUTH,34.0,-118.2,20.1,0,54.3,4.0,1008.9,30.0
2021-08-20,STN_INLAND,36.7,-119.8,19.4,0.9,64.4,14.9,1011.9,52.0
2021-08-20,STN_COASTAL,32.7,-117.2,21.3,0,55.2,10.2,1016.0,17.0
2021-08-21,STN_NORTH,48.0,-122.3,15.5,0,51.5,11.4,1012.9,11.0
2021-08-21,STN_CENTRAL,37.8,-122.4,16.2,0,60.7,11.0,1020.9,29.0
2021-08-21,STN_SOUTH,34.0,-118.2,24.3,2.0,64.3,10.8,1013.5,52.0
2021-08-21,STN_INLAND,36.7,-119.8,14.2,2.8,83.6,19.4,1004.6,97.0
2021-08-21,STN_COASTAL,32.7,-117.2,28.0,0,39.0,15.3,1014.9,70.0
2021-08-22,STN_NORTH,48.0,-122.3,16.3,3.5,65.5,5.6,1005.9,58.0
2021-08-22,STN_CENTRAL,37.8,-122.4,18.6,2.2,56.1,2.5,1011.4,58.0
2021-08-22,STN_SOUTH,34.0,-118.2,19.2,0,44.2,12.1,1018.3,22.0
2021-08-22,STN_INLAND,36.7,-119.8,21.6,0,51.3,13.9,1010.7,48.0
2021-08-22,STN_COASTAL,32.7,-117.2,15.3,0,55.0,5.6,1020.0,15.0
2021-08-23,STN_NORTH,48.0,-122.3,9.9,2.7,68.9,9.2,1006.3,45.0
2021-08-23,STN_CENTRAL,37.8,-122.4,13.7,0,58.0,10.7,1010.8,54.0
2021-08-23,STN_SOUTH,34.0,-118.2,26.0,0,82.5,9.7,1015.4,38.0
2021-08-23,STN_INLAND,36.7,-119.8,22.6,0.9,59.0,15.6,1013.0,45.0
2021-08-23,STN_COASTAL,32.7,-117.2,25.5,0,66.1,15.8,1019.2,37.0
2021-08-24,STN_NORTH,48.0,-122.3,12.9,0,66.5,15.2,1011.3,37.0
2021-08-24,STN_CENTRAL,37.8,-122.4,19.5,6.2,80.0,0,1005.6,55.0
2021-08-24,STN_SOUTH,34.0,-118.2,25.0,0,52.1,0.3,1014.2,40.0
2021-08-24,STN_INLAND,36.7,-119.8,24.1,0,66.8,10.9,1021.2,23.0
2021-08-24,STN_COASTAL,32.7,-117.2,19.9,3.7,55.4,19.8,1013.5,46.0
2021-08-25,STN_NORTH,48.0,-122.3,10.7,4.6,62.0,16.5,1016.7,41.0
2021-08-25,STN_CENTRAL,37.8,-122.4,21.7,0,63.0,19.2,1012.9,39.0
2021-08-25,STN_SOUTH,34.0,-118.2,20.8,2.5,68.5,13.7,1006.5,73.0
2021-08-25,STN_INLAND,36.7,-119.8,17.0,0,77.1,9.6,1011.6,24.0
2021-08-25,STN_COASTAL,32.7,-117.2,25.6,0,50.8,14.6,1013.9,32.0
2021-08-26,STN_NORTH,48.0,-122.3,7.6,,48.9,4.5,1010.6,41.0
2021-08-26,STN_CENTRAL,37.8,-122.4,18.3,0,50.6,6.6,1010.6,0
2021-08-26,STN_SOUTH,34.0,-118.2,25.0,3.0,60.8,5.1,1013.1,66.0
2021-08-26,STN_INLAND,36.7,-119.8,22.1,0,41.5,19.2,1013.7,11.0
2021-08-26,STN_COASTAL,32.7,-117.2,19.9,0,35.6,4.3,1010.3,23.0
2021-08-27,STN_NORTH,48.0,-122.3,10.5,0,55.9,13.7,1019.6,74.0
2021-08-27,STN_CENTRAL,37.8,-122.4,14.6,0,44.5,15.2,1006.1,32.0
2021-08-27,STN_SOUTH,34.0,-118.2,17.8,0,62.2,2.4,1011.8,29.0
2021-08-27,STN_INLAND,36.7,-119.8,17.8,2.5,58.8,18.1,1005.7,49.0
2021-08-27,STN_COASTAL,32.7,-117.2,25.5,0,62.4,14.0,1006.3,12.0
2021-08-28,STN_NORTH,48.0,-122.3,13.3,2.3,67.0,8.0,1013.5,85.0
2021-08-28,STN_CENTRAL,37.8,-122.4,17.2,0.7,66.3,3.9,1005.8,46.0
2021-08-28,STN_SOUTH,34.0,-118.2,22.3,0,58.3,14.9,1010.8,11.0
2021-08-28,STN_INLAND,36.7,-119.8,20.1,0,66.7,22.9,1013.4,41.0
2021-08-28,STN_COASTAL,32.7,-117.2,24.2,2.0,51.1,21.2,1017.0,54.0
2021-08-29,STN_NORTH,48.0,-122.3,8.0,0,69.8,19.1,1009.3,26.0
2021-08-29,STN_CENTRAL,37.8,-122.4,10.9,0,73.8,3.1,1014.7,41.0
2021-08-29,STN_SOUTH,34.0,-118.2,19.3,0.1,82.0,9.4,1007.7,96.0
2021-08-29,STN_INLAND,36.7,-119.8,21.8,1.0,60.0,18.0,1007.7,74.0
2021-08-29,STN_COASTAL,32.7,-117.2,18.8,2.6,58.0,0.8,1018.5,59.0
2021-08-30,STN_NORTH,48.0,-122.3,13.2,4.8,76.3,7.8,1013.7,63.0
2021-08-30,STN_CENTRAL,37.8,-122.4,17.3,0,52.0,18.9,1007.9,83.0
2021-08-30,STN_SOUTH,34.0,-118.2,22.8,0,33.7,24.8,1011.6,21.0
2021-08-30,STN_INLAND,36.7,-119.8,20.5,0,66.6,15.5,1011.8,62.0
2021-08-30,STN_COASTAL,32.7,-117.2,21.5,0.4,64.3,17.4,1007.0,85.0
2021-08-31,STN_NORTH,48.0,-122.3,8.8,0,68.6,16.7,1016.0,52.0
2021-08-31,STN_CENTRAL,37.8,-122.4,17.4,0,49.5,17.1,1004.8,58.0
2021-08-31,STN_SOUTH,34.0,-118.2,23.2,1.9,62.3,19.0,1014.4,36.0
2021-08-31,STN_INLAND,36.7,-119.8,21.9,,77.1,3.7,1014.6,72.0
2021-08-31,STN_COASTAL,32.7,-117.2,14.7,0,56.7,24.4,1022.7,64.0
2021-09-01,STN_NORTH,48.0,-122.3,11.0,0,59.9,11.3,1017.9,43.0
2021-09-01,STN_CENTRAL,37.8,-122.4,21.4,0,41.7,14.6,1018.0,44.0
2021-09-01,STN_SOUTH,34.0,-118.2,23.4,0,36.5,16.3,1013.0,26.0
2021-09-01,STN_INLAND,36.7,-119.8,19.5,0,62.7,8.1,1006.8,56.0
2021-09-01,STN_COASTAL,32.7,-117.2,19.1,0,79.3,15.4,1019.0,26.0
2021-09-02,STN_NORTH,48.0,-122.3,9.9,0,37.2,16.4,1007.7,35.0
2021-09-02,STN_CENTRAL,37.8,-122.4,15.7,2.6,63.3,15.0,1025.8,52.0
2021-09-02,STN_SOUTH,34.0,-118.2,24.5,0,56.4,12.4,1004.8,52.0
2021-09-02,STN_INLAND,36.7,-119.8,18.9,0,56.8,23.4,1005.1,32.0
2021-09-02,STN_COASTAL,32.7,-117.2,25.0,0,42.1,6.9,1011.9,16.0
2021-09-03,STN_NORTH,48.0,-122.3,13.0,0,65.0,11.7,1009.0,39.0
2021-09-03,STN_CENTRAL,37.8,-122.4,14.5,0,49.2,20.3,1012.1,68.0
2021-09-03,STN_SOUTH,34.0,-118.2,23.3,0,55.5,18.6,1018.9,55.0
2021-09-03,STN_INLAND,36.7,-119.8,21.0,1.1,63.9,9.1,1016.0,45.0
2021-09-03,STN_COASTAL,32.7,-117.2,18.8,0.6,66.5,22.1,1008.5,60.0
2021-09-04,STN_NORTH,48.0,-122.3,9.7,2.3,61.9,9.2,1015.1,41.0
2021-09-04,STN_CENTRAL,37.8,-122.4,10.4,0,41.0,11.1,1011.6,42.0
2021-09-04,STN_SOUTH,34.0,-118.2,23.1,1.8,81.9,8.6,1023.0,71.0
2021-09-04,STN_INLAND,36.7,-119.8,18.0,1.0,74.3,14.2,1018.9,24.0
2021-09-04,STN_COASTAL,32.7,-117.2,16.7,0,40.6,9.4,1018.8,29.0
2021-09-05,STN_NORTH,48.0,-122.3,11.5,0,54.4,11.2,1017.0,54.0
2021-09-05,STN_CENTRAL,37.8,-122.4,17.4,5.5,53.6,7.0,1005.3,22.0
2021-09-05,STN_SOUTH,34.0,-118.2,17.8,1.7,60.2,2.2,1011.8,53.0
2021-09-05,STN_INLAND,36.7,-119.8,19.0,1.1,73.9,18.6,1016.9,74.0
2021-09-05,STN_COASTAL,32.7,-117.2,15.8,0,43.9,12.6,1022.1,14.0
2021-09-06,STN_NORTH,48.0,-122.3,7.6,5.7,62.1,20.1,1010.4,72.0
2021-09-06,STN_CENTRAL,37.8,-122.4,17.3,0,76.6,9.1,1007.0,33.0
2021-09-06,STN_SOUTH,34.0,-118.2,23.6,0.8,64.6,12.7,1016.1,88.0
2021-09-06,STN_INLAND,36.7,-119.8,19.5,0,82.5,8.6,1017.4,86.0
2021-09-06,STN_COASTAL,32.7,-117.2,17.5,2.9,74.7,13.0,1011.3,53.0
2021-09-07,STN_NORTH,48.0,-122.3,15.0,0.3,55.6,26.4,1016.6,65.0
2021-09-07,STN_CENTRAL,37.8,-122.4,16.1,0,51.7,1.8,1012.4,22.0
2021-09-07,STN_SOUTH,34.0,-118.2,19.1,0,38.9,12.2,1004.3,56.0
2021-09-07,STN_INLAND,36.7,-119.8,19.2,0,39.7,11.1,1016.0,27.0
2021-09-07,STN_COASTAL,32.7,-117.2,19.6,1.3,72.6,8.8,1000.7,65.0
2021-09-08,STN_NORTH,48.0,-122.3,4.9,0,78.6,9.6,1009.2,49.0
2021-09-08,STN_CENTRAL,37.8,-122.4,16.6,3.8,59.4,5.0,1014.5,56.0
2021-09-08,STN_SOUTH,34.0,-118.2,20.5,0,55.1,14.9,1014.9,45.0
2021-09-08,STN_INLAND,36.7,-119.8,16.4,0,51.4,26.4,1011.3,0
2021-09-08,STN_COASTAL,32.7,-117.2,24.7,1.0,79.8,2.0,1008.7,55.0
2021-09-09,STN_NORTH,48.0,-122.3,7.0,0,50.6,13.9,1012.3,55.0
2021-09-09,STN_CENTRAL,37.8,-122.4,14.4,0,47.8,4.6,1012.9,27.0
2021-09-09,STN_SOUTH,34.0,-118.2,15.6,0,67.8,17.3,1011.5,61.0
2021-09-09,STN_INLAND,36.7,-119.8,20.0,0.4,81.1,18.5,1002.0,48.0
2021-09-09,STN_COASTAL,32.7,-117.2,20.5,0,63.4,11.0,1008.8,59.0
2021-09-10,STN_NORTH,48.0,-122.3,11.4,0.6,66.9,19.9,1012.9,37.0
2021-09-10,STN_CENTRAL,37.8,-122.4,19.4,0,48.4,4.7,1015.6,83.0
2021-09-10,STN_SOUTH,34.0,-118.2,17.8,0,60.7,22.0,1019.7,60.0
2021-09-10,STN_INLAND,36.7,-119.8,16.6,0,53.7,5.6,1014.2,35.0
2021-09-10,STN_COASTAL,32.7,-117.2,19.2,0,59.2,15.6,1007.0,29.0
2021-09-11,STN_NORTH,48.0,-122.3,14.0,4.2,80.0,8.5,1005.7,59.0
2021-09-11,STN_CENTRAL,37.8,-122.4,17.4,0,56.9,1.2,1014.1,54.0
2021-09-11,STN_SOUTH,34.0,-118.2,14.3,0,69.5,13.7,1014.8,2.0
2021-09-11,STN_INLAND,36.7,-119.8,11.2,2.8,44.3,12.9,1013.7,54.0
2021-09-11,STN_COASTAL,32.7,-117.2,24.2,0,78.4,13.8,1011.9,31.0
2021-09-12,STN_NORTH,48.0,-122.3,11.2,0,44.1,12.8,1009.7,50.0
2021-09-12,STN_CENTRAL,37.8,-122.4,15.0,3.8,64.1,7.8,1012.6,88.0
2021-09-12,STN_SOUTH,34.0,-118.2,18.8,0.9,85.7,9.2,1014.5,57.0
2021-09-12,STN_INLAND,36.7,-119.8,14.7,4.5,70.9,12.3,1016.4,56.0
2021-09-12,STN_COASTAL,32.7,-117.2,17.5,0,54.8,11.4,1016.5,12.0
2021-09-13,STN_NORTH,48.0,-122.3,1.7,0,47.5,4.2,1009.8,36.0
2021-09-13,STN_CENTRAL,37.8,-122.4,14.1,0,50.0,16.8,1016.0,71.0
2021-09-13,STN_SOUTH,34.0,-118.2,16.6,1.2,47.0,10.6,1010.3,61.0
2021-09-13,STN_INLAND,36.7,-119.8,13.4,1.5,89.2,21.8,1013.2,
2021-09-13,STN_COASTAL,32.7,-117.2,15.8,3.0,58.3,3.4,1014.7,46.0
2021-09-14,STN_NORTH,48.0,-122.3,5.4,0,69.4,7.5,1012.4,8.0
2021-09-14,STN_CENTRAL,37.8,-122.4,13.5,0,59.2,17.9,1011.7,59.0
2021-09-14,STN_SOUTH,34.0,-118.2,16.6,0,48.3,12.3,1015.9,12.0
2021-09-14,STN_INLAND,36.7,-119.8,16.7,0,36.8,0,1013.4,31.0
2021-09-14,STN_COASTAL,32.7,-117.2,16.7,0,80.6,12.6,1017.9,39.0
2021-09-15,STN_NORTH,48.0,-122.3,8.6,0,71.0,12.0,1014.1,65.0
2021-09-15,STN_CENTRAL,37.8,-122.4,21.0,2.5,75.3,10.4,1014.8,57.0
2021-09-15,STN_SOUTH,34.0,-118.2,22.4,0,44.4,6.5,1014.4,15.0
2021-09-15,STN_INLAND,36.7,-119.8,23.8,1.4,52.4,,1017.0,100
2021-09-15,STN_COASTAL,32.7,-117.2,23.5,0,49.7,11.5,1008.0,61.0
2021-09-16,STN_NORTH,48.0,-122.3,12.1,0,48.4,9.5,1011.5,47.0
2021-09-16,STN_CENTRAL,37.8,-122.4,15.7,5.5,56.0,13.5,1009.3,48.0
2021-09-16,STN_SOUTH,34.0,-118.2,22.7,0,77.1,15.6,1008.8,46.0
2021-09-16,STN_INLAND,36.7,-119.8,13.1,0.3,66.0,11.5,1004.5,69.0
2021-09-16,STN_COASTAL,32.7,-117.2,24.0,0,66.8,11.5,1011.6,52.0
2021-09-17,STN_NORTH,48.0,-122.3,3.7,0,29.4,7.8,1013.9,55.0
2021-09-17,STN_CENTRAL,37.8,-122.4,10.0,0,46.5,6.4,1001.9,45.0
2021-09-17,STN_SOUTH,34.0,-118.2,16.8,0,75.1,15.6,1015.8,83.0
2021-09-17,STN_INLAND,36.7,-119.8,16.3,0,68.8,16.5,1014.8,72.0
2021-09-17,STN_COASTAL,32.7,-117.2,15.0,1.2,76.1,9.5,1012.9,53.0
2021-09-18,STN_NORTH,48.0,-122.3,10.6,5.5,58.8,6.1,1013.9,62.0
2021-09-18,STN_CENTRAL,37.8,-122.4,19.7,1.6,60.6,21.3,1010.7,73.0
2021-09-18,STN_SOUTH,34.0,-118.2,18.4,0,66.8,13.7,1012.8,25.0
2021-09-18,STN_INLAND,36.7,-119.8,11.6,0,59.4,10.9,1012.8,46.0
2021-09-18,STN_COASTAL,32.7,-117.2,15.4,3.2,58.9,6.6,1016.9,84.0
2021-09-19,STN_NORTH,48.0,-122.3,5.7,0,75.4,23.0,1016.2,49.0
2021-09-19,STN_CENTRAL,37.8,-122.4,14.6,0,64.3,20.5,1016.3,39.0
2021-09-19,STN_SOUTH,34.0,-118.2,23.1,1.3,75.9,11.3,1010.7,65.0
2021-09-19,STN_INLAND,36.7,-119.8,21.0,1.8,59.5,9.7,1011.3,41.0
2021-09-19,STN_COASTAL,32.7,-117.2,17.2,0,68.7,5.4,1009.0,10.0
2021-09-20,STN_NORTH,48.0,-122.3,9.9,4.2,62.1,12.8,1014.1,83.0
2021-09-20,STN_CENTRAL,37.8,-122.4,19.5,0,58.0,7.9,1009.4,23.0
2021-09-20,STN_SOUTH,34.0,-118.2,14.6,1.6,74.3,9.1,1013.6,45.0
2021-09-20,STN_INLAND,36.7,-119.8,18.0,1.8,63.9,6.6,1020.4,51.0
2021-09-20,STN_COASTAL,32.7,-117.2,15.1,0,45.9,8.9,1012.9,50.0
2021-09-21,STN_NORTH,48.0,-122.3,8.1,0,59.0,20.6,1017.7,34.0
2021-09-21,STN_CENTRAL,37.8,-122.4,15.4,2.8,76.6,10.1,1014.2,71.0
2021-09-21,STN_SOUTH,34.0,-118.2,14.8,2.5,75.7,20.2,1008.4,65.0
2021-09-21,STN_INLAND,36.7,-119.8,15.9,0,52.1,14.1,1002.9,12.0
2021-09-21,STN_COASTAL,32.7,-117.2,13.8,0,33.6,19.6,1015.5,14.0
2021-09-22,STN_NORTH,48.0,-122.3,4.2,5.4,57.7,17.2,1002.0,50.0
2021-09-22,STN_CENTRAL,37.8,-122.4,12.4,0,62.7,19.7,1014.4,53.0
2021-09-22,STN_SOUTH,34.0,-118.2,21.9,1.0,50.5,6.6,1016.7,58.0
2021-09-22,STN_INLAND,36.7,-119.8,22.7,0,80.8,20.5,1012.2,58.0
2021-09-22,STN_COASTAL,32.7,-117.2,17.5,2.8,70.8,12.5,1014.2,63.0
2021-09-23,STN_NORTH,48.0,-122.3,7.0,2.1,75.2,5.2,1022.7,34.0
2021-09-23,STN_CENTRAL,37.8,-122.4,12.0,0,64.2,14.1,1016.1,44.0
2021-09-23,STN_SOUTH,34.0,-118.2,17.4,1.5,99.7,9.1,1012.7,25.0
2021-09-23,STN_INLAND,36.7,-119.8,14.2,0,65.5,0.3,1012.4,44.0
2021-09-23,STN_COASTAL,32.7,-117.2,17.0,0,53.8,20.5,1013.0,31.0
2021-09-24,STN_NORTH,48.0,-122.3,8.1,4.0,84.3,14.7,1007.9,49.0
2021-09-24,STN_CENTRAL,37.8,-122.4,14.1,4.7,66.6,15.7,1010.6,44.0
2021-09-24,STN_SOUTH,34.0,-118.2,15.6,4.0,45.8,3.5,1005.6,62.0
2021-09-24,STN_INLAND,36.7,-119.8,14.2,1.1,60.3,10.3,1014.7,61.0
2021-09-24,STN_COASTAL,32.7,-117.2,16.6,1.8,66.2,13.5,1002.3,59.0
2021-09-25,STN_NORTH,48.0,-122.3,2.5,0,74.2,12.0,1013.2,29.0
2021-09-25,STN_CENTRAL,37.8,-122.4,14.4,0,42.3,5.2,1013.1,24.0
2021-09-25,STN_SOUTH,34.0,-118.2,22.4,0,61.6,6.5,1014.0,64.0
2021-09-25,STN_INLAND,36.7,-119.8,13.2,0.1,59.6,12.3,1010.9,84.0
2021-09-25,STN_COASTAL,32.7,-117.2,15.9,0,81.2,10.3,1016.0,66.0
2021-09-26,STN_NORTH,48.0,-122.3,4.0,0,58.9,18.8,1006.9,17.0
2021-09-26,STN_CENTRAL,37.8,-122.4,14.8,0,65.9,,1017.2,53.0
2021-09-26,STN_SOUTH,34.0,-118.2,13.7,0,67.4,6.8,1021.8,74.0
2021-09-26,STN_INLAND,36.7,-119.8,18.1,0,67.0,26.8,1001.3,26.0
2021-09-26,STN_COASTAL,32.7,-117.2,13.7,0,69.0,8.2,1016.5,47.0
2021-09-27,STN_NORTH,48.0,-122.3,4.2,3.7,47.7,16.1,1006.2,59.0
2021-09-27,STN_CENTRAL,37.8,-122.4,16.0,0,64.7,10.3,1018.6,28.0
2021-09-27,STN_SOUTH,34.0,-118.2,15.9,1.5,87.5,13.7,1012.7,17.0
2021-09-27,STN_INLAND,36.7,-119.8,15.5,2.8,76.2,9.8,1014.7,40.0
2021-09-27,STN_COASTAL,32.7,-117.2,17.0,2.3,76.2,0,1012.4,65.0
2021-09-28,STN_NORTH,48.0,-122.3,4.3,0,64.7,13.8,1009.1,22.0
2021-09-28,STN_CENTRAL,37.8,-122.4,7.3,2.1,79.2,4.7,1002.2,38.0
2021-09-28,STN_SOUTH,34.0,-118.2,17.2,0,71.0,18.0,1013.5,66.0
2021-09-28,STN_INLAND,36.7,-119.8,17.7,0,75.9,18.0,1012.7,36.0
2021-09-28,STN_COASTAL,32.7,-117.2,11.6,4.4,79.3,9.1,1007.3,78.0
2021-09-29,STN_NORTH,48.0,-122.3,3.5,0,38.4,16.2,1008.9,34.0
2021-09-29,STN_CENTRAL,37.8,-122.4,16.0,0,62.4,0,1013.2,20.0
2021-09-29,STN_SOUTH,34.0,-118.2,17.9,0,73.9,20.3,1020.1,49.0
2021-09-29,STN_INLAND,36.7,-119.8,14.9,3.4,75.6,6.2,1012.1,45.0
2021-09-29,STN_COASTAL,32.7,-117.2,18.9,0,39.0,7.6,1020.5,39.0
2021-09-30,STN_NORTH,48.0,-122.3,6.1,5.5,78.3,2.1,1019.4,47.0
