date,ticker,sector,open_price,close_price,daily_return,volume,market_cap_B,pe_ratio,dividend_yield,sp500_return
2024-10-03,JPM,Financials,125.84,129.93,0.032482,7429125,540,16.64,0.0112,0.024403
2024-10-03,BAC,Financials,29.28,30.08,0.027389,5790921,260,14.88,0.0363,0.024403
2024-10-03,XOM,Energy,86.69,87.54,0.009794,6058310,450,19.66,0.0364,0.024403
2024-10-03,CVX,Energy,177.43,177.82,0.002209,7828136,300,14.95,0.004,0.024403
2024-10-03,PG,Consumer,131.51,133.9,0.018176,7153225,380,23.29,0.0182,0.024403
2024-10-03,KO,Consumer,83.6,85.91,0.027589,5491598,260,20.5,0,0.024403
2024-10-05,AAPL,Technology,213.33,212.12,-0.005663,5489977,2800,16.93,0.0188,-0.009164
2024-10-05,MSFT,Technology,453.3,456.85,0.007828,6702660,2900,32.9,0.0171,-0.009164
2024-10-05,JNJ,Healthcare,142.39,138.97,-0.023988,5514040,380,21.12,0.0266,-0.009164
2024-10-05,PFE,Healthcare,25.47,25.72,0.009996,5046528,160,30.24,0.0121,-0.009164
2024-10-05,JPM,Financials,129.93,129.63,-0.002287,3523635,540,21.52,0.0143,-0.009164
2024-10-05,BAC,Financials,30.08,29.15,-0.030754,6733539,260,17.86,0.0212,-0.009164
2024-10-05,XOM,Energy,87.54,83.45,-0.046747,5780903,450,29.44,0.0192,-0.009164
2024-10-05,CVX,Energy,177.82,177.73,-0.00051,4361261,300,19.13,0.0314,-0.009164
2024-10-05,PG,Consumer,133.9,130.58,-0.024824,4964962,380,24.46,0.0135,-0.009164
2024-10-05,KO,Consumer,85.91,85.73,-0.002048,7324425,260,34.22,0.0339,-0.009164
2024-10-06,AAPL,Technology,212.12,215.76,0.017145,6899014,2800,15.33,0.0205,0.002741
2024-10-06,MSFT,Technology,456.85,447.34,-0.020819,6412738,2900,18.02,0.0397,0.002741
2024-10-06,JNJ,Healthcare,138.97,138.73,-0.001763,5190318,380,32.64,0.0263,0.002741
2024-10-06,PFE,Healthcare,25.72,25.58,-0.005369,4238354,160,25.2,0.0216,0.002741
2024-10-06,JPM,Financials,129.63,127.27,-0.018224,4481519,540,19.34,0.0205,0.002741
2024-10-06,BAC,Financials,29.15,29.3,0.00499,7177364,260,32.13,0.0409,0.002741
2024-10-06,XOM,Energy,83.45,83.15,-0.003593,6911150,450,26.93,0.0168,0.002741
2024-10-06,CVX,Energy,177.73,181.13,0.019156,10771029,300,18.15,0.0177,0.002741
2024-10-06,PG,Consumer,130.58,130.22,-0.002726,5738550,380,27.69,0.0131,0.002741
2024-10-06,KO,Consumer,85.73,85.81,0.000882,4017936,260,34.48,0.0189,0.002741
2024-10-08,AAPL,Technology,215.76,214.62,-0.005267,1267416,2800,16.24,0.0312,-0.009718
2024-10-08,MSFT,Technology,447.34,454.74,0.016539,7259428,2900,27.51,0.0078,-0.009718
2024-10-08,JNJ,Healthcare,138.73,135.54,-0.022998,7103437,380,12.68,0.0163,-0.009718
2024-10-08,PFE,Healthcare,25.58,25.01,-0.022238,8676072,160,17.33,0.0317,-0.009718
2024-10-08,JPM,Financials,127.27,126.98,-0.002274,5056882,540,28.4,0.0184,-0.009718
2024-10-08,BAC,Financials,29.3,28.04,-0.042986,4203232,260,23.07,,-0.009718
2024-10-08,XOM,Energy,83.15,82.47,-0.008225,796975,450,6.83,0.0044,-0.009718
2024-10-08,CVX,Energy,181.13,179.36,-0.009746,10916112,300,12.11,0.0281,-0.009718
2024-10-08,PG,Consumer,130.22,129.42,-0.006124,4661618,380,17.92,0.0241,-0.009718
2024-10-08,KO,Consumer,85.81,82.87,-0.034247,943154,260,23.18,0.0162,-0.009718
2024-10-09,AAPL,Technology,214.62,210.82,-0.017706,4484866,2800,28.99,0.0009,0.001339
2024-10-09,MSFT,Technology,454.74,442.05,-0.027899,3128221,2900,32.39,0.0355,0.001339
2024-10-09,JNJ,Healthcare,135.54,139.39,0.028387,6541962,380,14.0,0.018,0.001339
2024-10-09,PFE,Healthcare,25.01,24.51,-0.020007,7900655,160,25.1,,0.001339
2024-10-09,JPM,Financials,126.98,126.99,0.00011,5539695,540,6.11,0.0142,0.001339
2024-10-09,BAC,Financials,28.04,27.57,-0.016843,7904505,260,25.88,0.0238,0.001339
2024-10-09,XOM,Energy,82.47,83.06,0.007138,6556217,450,31.35,0.0275,0.001339
2024-10-09,CVX,Energy,179.36,179.23,-0.000722,2366586,300,14.7,0.0115,0.001339
2024-10-09,PG,Consumer,129.42,129.9,0.003704,6577517,380,21.63,0.0204,0.001339
2024-10-09,KO,Consumer,82.87,82.75,-0.001499,7889566,260,29.09,0.0091,0.001339
2024-10-11,AAPL,Technology,210.82,213.43,0.012367,4775007,2800,22.68,0.032,0.00464
2024-10-11,MSFT,Technology,442.05,436.26,-0.013108,1672513,2900,13.65,0.0044,0.00464
2024-10-11,JNJ,Healthcare,139.39,139.33,-0.000395,6296115,380,22.49,0.0205,0.00464
2024-10-11,PFE,Healthcare,24.51,24.95,0.017857,2207664,160,20.17,0.0083,0.00464
2024-10-11,JPM,Financials,126.99,127.35,0.002837,3317441,540,26.0,0.0236,0.00464
2024-10-11,BAC,Financials,27.57,28.41,0.030544,5285177,260,28.42,0.0328,0.00464
2024-10-11,XOM,Energy,83.06,83.87,0.009802,6980938,450,28.43,0.0116,0.00464
2024-10-11,CVX,Energy,179.23,181.88,0.014794,6330956,300,28.49,0.0257,0.00464
2024-10-11,PG,Consumer,129.9,130.5,0.004653,2758620,380,26.87,0.0022,0.00464
2024-10-11,KO,Consumer,82.75,84.18,0.017331,429870,260,11.64,0.0293,0.00464
2024-10-12,AAPL,Technology,213.43,211.14,-0.010726,7688489,2800,29.89,0.0064,-0.007356
2024-10-12,MSFT,Technology,436.26,435.61,-0.001493,6987901,2900,25.18,0.0179,-0.007356
2024-10-12,JNJ,Healthcare,139.33,138.8,-0.003819,4001445,380,17.64,0.0181,-0.007356
2024-10-12,PFE,Healthcare,24.95,23.97,-0.039418,3162259,160,24.77,0.0318,-0.007356
2024-10-12,JPM,Financials,127.35,125.8,-0.012175,2211428,540,19.89,0.0243,-0.007356
2024-10-12,BAC,Financials,28.41,28.76,0.012311,5050852,260,21.32,0.0368,-0.007356
2024-10-12,XOM,Energy,83.87,83.08,-0.009414,5327681,450,26.91,0.0175,-0.007356
2024-10-12,CVX,Energy,181.88,177.23,-0.025558,5777948,300,21.18,0.0149,-0.007356
2024-10-12,PG,Consumer,130.5,130.09,-0.003132,5788948,380,19.67,0.018,-0.007356
2024-10-12,KO,Consumer,84.18,85.41,0.014664,6349108,260,7.19,0.0151,-0.007356
2024-10-14,AAPL,Technology,211.14,219.25,0.038427,4867616,2800,12.86,0.0012,0.022538
2024-10-14,MSFT,Technology,435.61,452.77,0.039387,5743995,2900,25.59,0,0.022538
2024-10-14,JNJ,Healthcare,138.8,145.51,0.048324,6482166,380,5,0.0095,0.022538
2024-10-14,PFE,Healthcare,23.97,23.93,-0.001686,1708605,160,13.43,0.0289,0.022538
2024-10-14,JPM,Financials,125.8,127.77,0.015684,4921457,540,37.26,0.0333,0.022538
2024-10-14,BAC,Financials,28.76,28.44,-0.011255,9521848,260,11.04,0.0238,0.022538
2024-10-14,XOM,Energy,83.08,83.15,0.000887,3693074,450,21.48,0.0235,0.022538
2024-10-14,CVX,Energy,177.23,185.15,0.044706,8908605,300,17.08,0.037,0.022538
2024-10-14,PG,Consumer,130.09,134.11,0.030904,4064197,380,19.4,0.0295,0.022538
2024-10-14,KO,Consumer,85.41,87.49,0.024312,3934021,260,20.69,0.0155,0.022538
2024-10-15,AAPL,Technology,219.25,211.47,-0.035466,3590914,2800,5.67,0.0084,0.001612
2024-10-15,MSFT,Technology,452.77,440.62,-0.026841,2462705,2900,15.1,0.0211,0.001612
2024-10-15,JNJ,Healthcare,145.51,145.41,-0.000655,6978776,380,20.17,0.0201,0.001612
2024-10-15,PFE,Healthcare,23.93,24.42,0.020273,3586510,160,20.76,0.0255,0.001612
2024-10-15,JPM,Financials,127.77,128.92,0.008963,6200394,540,12.31,0.0276,0.001612
2024-10-15,BAC,Financials,28.44,28.82,0.013262,4932122,260,9.42,0.0132,0.001612
2024-10-15,XOM,Energy,83.15,82.32,-0.00995,7081994,450,25.51,0.0373,0.001612
2024-10-15,CVX,Energy,185.15,187.03,0.01018,3584556,300,18.73,0.0224,0.001612
2024-10-15,PG,Consumer,134.11,133.63,-0.003568,2759451,380,14.44,0.0195,0.001612
2024-10-15,KO,Consumer,87.49,87.06,-0.004961,3931771,260,13.57,0.0173,0.001612
2024-10-17,AAPL,Technology,211.47,207.89,-0.016909,4308362,2800,24.74,0.0144,-0.012713
2024-10-17,MSFT,Technology,440.62,424.84,-0.035811,7494455,2900,32.11,0.0195,-0.012713
2024-10-17,JNJ,Healthcare,145.41,144.16,-0.00859,8460050,380,17.1,0.0272,-0.012713
2024-10-17,PFE,Healthcare,24.42,23.98,-0.018106,5431109,160,25.78,0.027,-0.012713
2024-10-17,JPM,Financials,128.92,126.93,-0.015448,2785142,540,20.89,0.018,-0.012713
2024-10-17,BAC,Financials,28.82,28.69,-0.004432,3769240,260,18.53,0.023,-0.012713
2024-10-17,XOM,Energy,82.32,80.03,-0.027785,6868448,450,31.65,0.0182,-0.012713
2024-10-17,CVX,Energy,187.03,177.01,-0.053557,2412966,300,12.14,0.0066,-0.012713
2024-10-17,PG,Consumer,133.63,131.73,-0.014237,4179681,380,24.15,0.0267,-0.012713
2024-10-17,KO,Consumer,87.06,86.48,-0.00663,7087772,260,18.53,0.0017,-0.012713
2024-10-18,AAPL,Technology,207.89,201.87,-0.028964,3170293,2800,13.96,0.0389,-0.014085
2024-10-18,MSFT,Technology,424.84,423.47,-0.003232,4535231,2900,11.51,0.004,-0.014085
2024-10-18,JNJ,Healthcare,144.16,142.5,-0.011531,3908616,380,36.85,0.0265,-0.014085
2024-10-18,PFE,Healthcare,23.98,23.67,-0.012766,5533570,160,26.69,0.01,-0.014085
2024-10-18,JPM,Financials,126.93,123.93,-0.023645,5569885,540,11.76,0.0269,-0.014085
2024-10-18,BAC,Financials,28.69,28.42,-0.009465,3560149,260,30.34,0.0139,-0.014085
2024-10-18,XOM,Energy,80.03,78.08,-0.02433,4984841,450,27.43,0.0147,-0.014085
2024-10-18,CVX,Energy,177.01,174.36,-0.014983,4618933,300,15.69,0.0042,-0.014085
2024-10-18,PG,Consumer,131.73,125.78,-0.045169,5244739,380,17.7,0.0201,-0.014085
2024-10-18,KO,Consumer,86.48,85.27,-0.013962,4291028,260,30.55,0.0193,-0.014085
2024-10-20,AAPL,Technology,201.87,208.12,0.030945,3238959,2800,25.73,0.0156,0.010227
2024-10-20,MSFT,Technology,423.47,435.57,0.028576,7309160,2900,29.09,0.0143,0.010227
2024-10-20,JNJ,Healthcare,142.5,146.56,0.028509,8004522,380,18.38,0.024,0.010227
2024-10-20,PFE,Healthcare,23.67,23.53,-0.005871,5437090,160,14.97,0.0119,0.010227
2024-10-20,JPM,Financials,123.93,125.32,0.011188,4698080,540,23.17,0.0084,0.010227
2024-10-20,BAC,Financials,28.42,28.65,0.008094,7070241,260,23.05,0.0124,0.010227
2024-10-20,XOM,Energy,78.08,78.28,0.002617,6974969,450,9.77,0.0196,0.010227
2024-10-20,CVX,Energy,174.36,175.84,0.008516,5748931,300,17.72,0.0202,0.010227
2024-10-20,PG,Consumer,125.78,123.58,-0.01751,5525995,380,15.42,0.0235,0.010227
2024-10-20,KO,Consumer,85.27,84.79,-0.005667,5587841,260,13.86,0.0125,0.010227
2024-10-21,AAPL,Technology,208.12,210.21,0.010055,2389850,2800,35.9,0.0344,0.001072
2024-10-21,MSFT,Technology,435.57,424.49,-0.025435,5136976,2900,19.95,0.0452,0.001072
2024-10-21,JNJ,Healthcare,146.56,147.51,0.006484,3093994,380,21.31,0.0133,0.001072
2024-10-21,PFE,Healthcare,23.53,23.79,0.010911,5786868,160,23.73,0.0165,0.001072
2024-10-21,JPM,Financials,125.32,124.77,-0.004385,7593536,540,17.02,0.0234,0.001072
2024-10-21,BAC,Financials,28.65,28.82,0.006024,7560781,260,34.09,0.0221,0.001072
2024-10-21,XOM,Energy,78.28,80.01,0.022079,5031151,450,18.07,0.018,0.001072
2024-10-21,CVX,Energy,175.84,174.26,-0.008958,6091432,300,5,0.006,0.001072
2024-10-21,PG,Consumer,123.58,121.81,-0.014333,2892450,380,19.56,0.0104,0.001072
2024-10-21,KO,Consumer,84.79,86.83,0.024096,4670387,260,37.83,0.0146,0.001072
2024-10-22,AAPL,Technology,210.21,211.32,0.005301,3558274,2800,7.13,0.0067,0.004192
2024-10-22,MSFT,Technology,424.49,424.64,0.000343,7914879,2900,13.69,0.0246,0.004192
2024-10-22,JNJ,Healthcare,147.51,149.96,0.0166,4791236,380,19.0,0.0235,0.004192
2024-10-22,PFE,Healthcare,23.79,23.72,-0.002733,5690728,160,20.75,0.0209,0.004192
2024-10-22,JPM,Financials,124.77,122.91,-0.014925,7772760,540,29.75,0.0278,0.004192
2024-10-22,BAC,Financials,28.82,29.37,0.019029,3236941,260,40.88,0.0142,0.004192
2024-10-22,XOM,Energy,80.01,79.67,-0.004206,5614484,450,25.26,0,0.004192
2024-10-22,CVX,Energy,174.26,176.01,0.010052,6473581,300,35.24,0.0283,0.004192
2024-10-22,PG,Consumer,121.81,121.18,-0.005174,3281598,380,34.05,0.0244,0.004192
2024-10-22,KO,Consumer,86.83,84.13,-0.031096,1863383,260,26.12,0.0075,0.004192
2024-10-24,AAPL,Technology,211.32,206.84,-0.021215,2127916,2800,19.31,0.0227,-0.009145
2024-10-24,MSFT,Technology,424.64,429.37,0.011141,3948282,2900,13.52,0.0269,-0.009145
2024-10-24,JNJ,Healthcare,149.96,143.66,-0.041988,4951177,380,17.73,0.0279,-0.009145
2024-10-24,PFE,Healthcare,23.72,23.26,-0.019518,3953392,160,23.81,0.0257,-0.009145
2024-10-24,JPM,Financials,122.91,123.61,0.005724,4575356,540,16.65,0.0163,-0.009145
2024-10-24,BAC,Financials,29.37,29.31,-0.00188,6559065,260,23.97,0.0213,-0.009145
2024-10-24,XOM,Energy,79.67,78.13,-0.01939,7231077,450,29.7,0.0185,-0.009145
2024-10-24,CVX,Energy,176.01,178.19,0.012372,7672239,300,21.34,0.0097,-0.009145
2024-10-24,PG,Consumer,121.18,121.15,-0.000226,5586082,380,6.75,0.0029,-0.009145
2024-10-24,KO,Consumer,84.13,82.71,-0.016891,2162510,260,,0.0238,-0.009145
2024-10-25,AAPL,Technology,206.84,209.6,0.013321,1668350,2800,21.55,0.0212,0.00896
2024-10-25,MSFT,Technology,429.37,422.3,-0.016458,758745,2900,27.76,0.0327,0.00896
2024-10-25,JNJ,Healthcare,143.66,142.41,-0.008728,7079531,380,22.02,0.0459,0.00896
2024-10-25,PFE,Healthcare,23.26,23.85,0.025389,7903230,160,22.0,0.0236,0.00896
2024-10-25,JPM,Financials,123.61,123.24,-0.003023,4819858,540,5,0.0294,0.00896
2024-10-25,BAC,Financials,29.31,28.91,-0.013717,2214053,260,17.04,0.0185,0.00896
2024-10-25,XOM,Energy,78.13,77.61,-0.006673,6283643,450,11.68,0.0124,0.00896
2024-10-25,CVX,Energy,178.19,182.62,0.02488,4674115,300,27.46,0.0182,0.00896
2024-10-25,PG,Consumer,121.15,120.5,-0.005398,211140,380,16.54,0.0067,0.00896
2024-10-25,KO,Consumer,82.71,82.63,-0.000908,6762260,260,9.59,0.0362,0.00896
2024-10-27,AAPL,Technology,209.6,208.54,-0.005046,3502758,2800,6.79,0.012,-0.015562
2024-10-27,MSFT,Technology,422.3,415.22,-0.016777,4245766,2900,26.55,0.0176,-0.015562
2024-10-27,JNJ,Healthcare,142.41,140.84,-0.011001,2611424,380,16.25,0.0022,-0.015562
2024-10-27,PFE,Healthcare,23.85,23.69,-0.006876,7285046,160,23.67,0.0139,-0.015562
2024-10-27,JPM,Financials,123.24,122.1,-0.009246,4295852,540,15.01,0.0143,-0.015562
2024-10-27,BAC,Financials,28.91,28.54,-0.012843,4908767,260,16.25,0.0175,-0.015562
2024-10-27,XOM,Energy,77.61,79.65,0.026331,3481046,450,28.74,0.0232,-0.015562
2024-10-27,CVX,Energy,182.62,177.88,-0.025941,3907250,300,22.96,0.0197,-0.015562
2024-10-27,PG,Consumer,120.5,119.32,-0.0098,8733633,380,29.11,0.0294,-0.015562
2024-10-27,KO,Consumer,82.63,80.65,-0.023955,4993580,260,15.31,0.0317,-0.015562
2024-10-28,AAPL,Technology,208.54,211.79,0.015581,6091339,2800,36.23,0.0235,-0.00973
2024-10-28,MSFT,Technology,415.22,417.03,0.004365,1983011,2900,29.69,0.0159,-0.00973
2024-10-28,JNJ,Healthcare,140.84,136.76,-0.02894,3007931,380,12.08,0.0221,-0.00973
2024-10-28,PFE,Healthcare,23.69,23.84,0.006235,6162637,160,25.71,0.0115,-0.00973
2024-10-28,JPM,Financials,122.1,118.74,-0.027547,1567149,540,29.04,0.0156,-0.00973
2024-10-28,BAC,Financials,28.54,27.65,-0.031132,4952698,260,16.59,0.0271,-0.00973
2024-10-28,XOM,Energy,79.65,77.53,-0.026645,5302360,450,16.31,,-0.00973
2024-10-28,CVX,Energy,177.88,178.11,0.001292,5300628,300,20.96,0.0172,-0.00973
2024-10-28,PG,Consumer,119.32,114.87,-0.037283,6472380,380,29.44,0.0266,-0.00973
2024-10-28,KO,Consumer,80.65,80.4,-0.003135,4640806,260,48.62,0.0151,-0.00973
2024-10-30,AAPL,Technology,211.79,215.28,0.016489,4909126,2800,19.36,0.0199,0.003452
2024-10-30,MSFT,Technology,417.03,408.89,-0.019517,11000679,2900,23.28,0.0314,0.003452
2024-10-30,JNJ,Healthcare,136.76,134.35,-0.017602,2143026,380,22.61,0.0299,0.003452
2024-10-30,PFE,Healthcare,23.84,24.23,0.016507,5978482,160,26.6,0.0272,0.003452
2024-10-30,JPM,Financials,118.74,117.64,-0.009273,5826143,540,22.85,0.0008,0.003452
2024-10-30,BAC,Financials,27.65,27.82,0.006125,4159691,260,20.35,0.0255,0.003452
2024-10-30,XOM,Energy,77.53,77.14,-0.005007,2348891,450,19.84,0.0155,0.003452
2024-10-30,CVX,Energy,178.11,176.84,-0.007111,4694837,300,11.91,0,0.003452
2024-10-30,PG,Consumer,114.87,113.11,-0.015303,635846,380,15.01,0.0208,0.003452
2024-10-30,KO,Consumer,80.4,81.84,0.017874,5050125,260,35.58,0.0149,0.003452
2024-10-31,AAPL,Technology,215.28,219.25,0.018431,7064720,2800,20.57,0.0177,0.002559
2024-10-31,MSFT,Technology,408.89,408.26,-0.001548,9338240,2900,14.43,0.0094,0.002559
2024-10-31,JNJ,Healthcare,134.35,136.09,0.012964,4371927,380,19.85,0.0134,0.002559
2024-10-31,PFE,Healthcare,24.23,24.46,0.009401,4208007,160,21.66,0.0346,0.002559
2024-10-31,JPM,Financials,117.64,117.93,0.002501,7910588,540,23.57,0.0062,0.002559
2024-10-31,BAC,Financials,27.82,27.65,-0.006227,8212475,260,14.04,0.003,0.002559
2024-10-31,XOM,Energy,77.14,77.87,0.009509,6690204,450,5,0.0243,0.002559
2024-10-31,CVX,Energy,176.84,175.6,-0.007019,7550095,300,30.75,0.0267,0.002559
2024-10-31,PG,Consumer,113.11,112.66,-0.003959,3879063,380,9.96,0.0277,0.002559
2024-10-31,KO,Consumer,81.84,81.94,0.001225,6804694,260,20.45,0.0288,0.002559
2024-11-02,AAPL,Technology,219.25,215.03,-0.01927,6525162,2800,14.52,0.0061,-0.01176
2024-11-02,MSFT,Technology,408.26,391.22,-0.041734,6763872,2900,26.09,0.0126,-0.01176
2024-11-02,JNJ,Healthcare,136.09,136.59,0.003695,6587085,380,30.81,0.0174,-0.01176
2024-11-02,PFE,Healthcare,24.46,23.62,-0.034393,4184990,160,29.13,0.0249,-0.01176
2024-11-02,JPM,Financials,117.93,119.63,0.014392,6118478,540,23.96,0.0302,-0.01176
2024-11-02,BAC,Financials,27.65,27.39,-0.009443,5852967,260,11.19,0.04,-0.01176
2024-11-02,XOM,Energy,77.87,73.95,-0.050331,6373469,450,14.08,0.0179,-0.01176
2024-11-02,CVX,Energy,175.6,173.31,-0.013067,5077113,300,20.29,0.0166,-0.01176
2024-11-02,PG,Consumer,112.66,111.36,-0.011527,2985054,380,28.17,0.0238,-0.01176
2024-11-02,KO,Consumer,81.94,82.98,0.012753,6862623,260,30.08,0.0232,-0.01176
2024-11-03,AAPL,Technology,215.03,212.22,-0.013057,5612767,2800,29.73,0.0201,0.011247
2024-11-03,MSFT,Technology,391.22,401.45,0.026143,4994021,2900,32.62,0.0149,0.011247
2024-11-03,JNJ,Healthcare,136.59,139.78,0.023377,3313540,380,33.03,0.0132,0.011247
2024-11-03,PFE,Healthcare,23.62,23.49,-0.005333,6026106,160,33.59,0.0289,0.011247
2024-11-03,JPM,Financials,119.63,121.09,0.01223,5820435,540,21.76,0.0058,0.011247
2024-11-03,BAC,Financials,27.39,28.01,0.022665,8933649,260,23.37,0.026,0.011247
2024-11-03,XOM,Energy,73.95,74.03,0.001118,8391172,450,25.06,0.0195,0.011247
2024-11-03,CVX,Energy,173.31,173.99,0.003895,4028569,300,18.24,0.0151,0.011247
2024-11-03,PG,Consumer,111.36,110.27,-0.009823,5374238,380,23.35,0.0285,0.011247
2024-11-03,KO,Consumer,82.98,84.49,0.018174,5332392,260,26.42,0.0337,0.011247
2024-11-05,AAPL,Technology,212.22,211.53,-0.00326,3972827,2800,25.93,0.0191,0.001067
2024-11-05,MSFT,Technology,401.45,403.28,0.004564,6149588,2900,15.08,0.0078,0.001067
2024-11-05,JNJ,Healthcare,139.78,141.26,0.010603,6093621,380,31.83,0.0264,0.001067
2024-11-05,PFE,Healthcare,23.49,23.66,0.007197,8106259,160,9.44,0.0137,0.001067
2024-11-05,JPM,Financials,121.09,118.53,-0.021126,6925372,540,20.46,0.0279,0.001067
2024-11-05,BAC,Financials,28.01,28.47,0.016578,5745990,260,13.6,0.0104,0.001067
2024-11-05,XOM,Energy,74.03,73.6,-0.005869,2955231,450,16.74,0.0126,0.001067
2024-11-05,CVX,Energy,173.99,177.61,0.020817,6817459,300,18.12,0.0261,0.001067
2024-11-05,PG,Consumer,110.27,105.78,-0.04069,5352398,380,14.74,0.0053,0.001067
2024-11-05,KO,Consumer,84.49,85.62,0.013406,4570595,260,17.05,0.0124,0.001067
2024-11-06,AAPL,Technology,211.53,213.5,0.009313,2023612,2800,22.55,0.0167,-0.005401
2024-11-06,MSFT,Technology,403.28,399.45,-0.00949,6855736,2900,19.04,0.0196,-0.005401
2024-11-06,JNJ,Healthcare,141.26,141.59,0.002337,4887382,380,15.11,0.023,-0.005401
2024-11-06,PFE,Healthcare,23.66,23.38,-0.011629,3629043,160,20.36,0.0142,-0.005401
2024-11-06,JPM,Financials,118.53,116.28,-0.018969,6577899,540,15.12,0.0339,-0.005401
2024-11-06,BAC,Financials,28.47,27.97,-0.017548,6925684,260,29.97,0.0228,-0.005401
2024-11-06,XOM,Energy,73.6,70.56,-0.041346,5662888,450,19.83,0.0385,-0.005401
2024-11-06,CVX,Energy,177.61,179.56,0.010967,4055380,300,26.59,0.0196,-0.005401
2024-11-06,PG,Consumer,105.78,106.94,0.011001,4141127,380,23.53,0.0257,-0.005401
2024-11-06,KO,Consumer,85.62,84.79,-0.009737,8803624,260,11.5,0.0228,-0.005401
2024-11-07,AAPL,Technology,213.5,211.22,-0.010697,5933875,2800,27.62,0.0384,0.001423
2024-11-07,MSFT,Technology,399.45,400.78,0.003317,5681777,2900,24.08,0.0133,0.001423
2024-11-07,JNJ,Healthcare,141.59,141.91,0.002251,6272405,380,14.14,0.0245,0.001423
2024-11-07,PFE,Healthcare,23.38,23.07,-0.013072,4240502,160,34.5,0.022,0.001423
2024-11-07,JPM,Financials,116.28,117.34,0.009095,3064841,540,31.78,0.0217,0.001423
2024-11-07,BAC,Financials,27.97,27.93,-0.001314,6870106,260,24.56,0.0247,0.001423
2024-11-07,XOM,Energy,70.56,71.96,0.019891,4665885,450,22.7,0.0218,0.001423
2024-11-07,CVX,Energy,179.56,173.99,-0.031003,5135267,300,33.51,0.0174,0.001423
2024-11-07,PG,Consumer,106.94,105.76,-0.011017,2764809,380,23.36,0.0227,0.001423
2024-11-07,KO,Consumer,84.79,85.43,0.007507,7471766,260,22.7,0.0165,0.001423
2024-11-09,AAPL,Technology,211.22,205.45,-0.027323,4120144,2800,18.17,0.0193,-0.017232
2024-11-09,MSFT,Technology,400.78,402.21,0.003564,4538604,2900,35.04,0.0211,-0.017232
2024-11-09,JNJ,Healthcare,141.91,139.44,-0.017384,6060422,380,23.53,0.0136,-0.017232
2024-11-09,PFE,Healthcare,23.07,23.08,0.000615,1295113,160,37.52,0.0249,-0.017232
2024-11-09,JPM,Financials,117.34,116.54,-0.006815,2927438,540,35.39,0.0127,-0.017232
2024-11-09,BAC,Financials,27.93,27.58,-0.012369,6678917,260,23.29,0.0092,-0.017232
2024-11-09,XOM,Energy,71.96,71.97,9.8e-05,6316771,450,25.27,0.0078,-0.017232
2024-11-09,CVX,Energy,173.99,170.18,-0.021906,3978749,300,21.63,0.0225,-0.017232
2024-11-09,PG,Consumer,105.76,102.93,-0.026712,2635890,380,34.57,0.0251,-0.017232
2024-11-09,KO,Consumer,85.43,82.53,-0.033929,1591271,260,28.14,0.0375,-0.017232
2024-11-10,AAPL,Technology,205.45,205.8,0.001711,5229040,2800,28.6,0.0143,0.002391
2024-11-10,MSFT,Technology,402.21,404.89,0.006664,6557875,2900,23.13,0.0213,0.002391
2024-11-10,JNJ,Healthcare,139.44,135.65,-0.027152,6039742,380,25.6,0.0106,0.002391
2024-11-10,PFE,Healthcare,23.08,22.94,-0.005863,5863129,160,25.02,0.033,0.002391
2024-11-10,JPM,Financials,116.54,117.37,0.007137,2619551,540,7.03,0.0155,0.002391
2024-11-10,BAC,Financials,27.58,28.0,0.015302,6828387,260,14.26,0.0161,0.002391
2024-11-10,XOM,Energy,71.97,72.41,0.006106,7797927,450,18.64,0,0.002391
2024-11-10,CVX,Energy,170.18,170.35,0.000991,6424641,300,11.44,0.0148,0.002391
2024-11-10,PG,Consumer,102.93,100.85,-0.020193,5111117,380,26.39,0.0185,0.002391
2024-11-10,KO,Consumer,82.53,82.07,-0.005566,4346891,260,17.27,0.0053,0.002391
2024-11-12,AAPL,Technology,205.8,204.07,-0.008386,4978643,2800,16.74,0.0226,-0.015013
2024-11-12,MSFT,Technology,404.89,397.43,-0.018426,4916545,2900,17.26,0.026,-0.015013
2024-11-12,JNJ,Healthcare,135.65,134.26,-0.010248,6188031,380,19.5,0.0303,-0.015013
2024-11-12,PFE,Healthcare,22.94,22.7,-0.010513,5502251,160,45.75,0.0248,-0.015013
2024-11-12,JPM,Financials,117.37,118.18,0.006903,6469793,540,20.2,0.0162,-0.015013
2024-11-12,BAC,Financials,28.0,27.54,-0.01653,6205524,260,22.99,0.0072,-0.015013
2024-11-12,XOM,Energy,72.41,70.46,-0.026956,3293100,450,10.64,0,-0.015013
2024-11-12,CVX,Energy,170.35,169.71,-0.003763,2716714,300,24.79,0.0172,-0.015013
2024-11-12,PG,Consumer,100.85,98.06,-0.02768,4068546,380,25.13,0.0258,-0.015013
2024-11-12,KO,Consumer,82.07,80.62,-0.017636,4320189,260,19.04,0.0164,-0.015013
2024-11-13,AAPL,Technology,204.07,203.27,-0.003918,8298850,2800,31.38,0.0108,-0.003811
2024-11-13,MSFT,Technology,397.43,394.97,-0.006199,7569686,2900,8.55,0.0346,-0.003811
2024-11-13,JNJ,Healthcare,134.26,131.74,-0.01874,5334337,380,16.75,0.0242,-0.003811
2024-11-13,PFE,Healthcare,22.7,22.58,-0.005366,936529,160,25.07,0.0336,-0.003811
