date,ticker,close_price,daily_return,volume
2022-02-09,TSLA,178.36,0.02057,6882910
2022-02-10,TSLA,193.99,0.08759,15463605
2022-02-11,TSLA,199.94,0.03068,9189614
2022-02-14,TSLA,194.23,-0.02854,8398399
2022-02-15,TSLA,196.57,0.01205,14489930
2022-02-16,TSLA,198.03,0.0074,7577312
2022-02-17,TSLA,195.23,-0.0141,9118618
2022-02-18,TSLA,188.69,-0.03352,7814069
2022-02-21,TSLA,197.02,0.04413,7415140
2022-02-22,TSLA,201.25,0.02149,6376607
2022-02-23,TSLA,214.85,0.06756,7365386
2022-02-24,TSLA,213.43,-0.00662,6727369
2022-02-25,TSLA,204.85,-0.04019,22266976
2022-02-28,TSLA,195.27,-0.04675,20054495
2022-03-01,TSLA,192.8,-0.01267,8877016
2022-03-02,TSLA,202.63,0.051,9960037
2022-03-03,TSLA,191.56,-0.05462,9551010
2022-03-04,TSLA,195.78,0.02202,5797174
2022-03-07,TSLA,190.6,-0.02646,6284494
2022-03-08,TSLA,183.27,-0.03848,5550260
2022-03-09,TSLA,190.02,0.03685,6473265
2022-03-10,TSLA,201.95,0.06281,9418981
2022-03-11,TSLA,206.15,0.02078,5880170
2022-03-14,TSLA,199.1,-0.03423,5144668
2022-03-15,TSLA,195.86,-0.01623,16202451
2022-03-16,TSLA,199.38,0.01797,16933358
2022-03-17,TSLA,200.36,0.00488,6045502
2022-03-18,TSLA,203.88,0.0176,11081030
2022-03-21,TSLA,202.87,-0.00499,9074738
2022-03-22,TSLA,209.42,0.03232,28209542
2022-03-23,TSLA,199.32,-0.04822,9927486
2022-03-24,TSLA,186.74,-0.06312,12679127
2022-03-25,TSLA,198.87,0.06493,7041095
2022-03-28,TSLA,201.53,0.01339,9930199
2022-03-29,TSLA,194.77,-0.03357,7094322
2022-03-30,TSLA,190.67,-0.02102,7235378
2022-03-31,TSLA,181.21,-0.04962,11384749
2022-04-01,TSLA,181.57,0.00199,13298745
2022-04-04,TSLA,190.11,0.04703,12400281
2022-04-05,TSLA,180.97,-0.04806,11465716
2022-04-06,TSLA,189.14,0.04512,21770266
2022-04-07,TSLA,193.77,0.02449,9136266
2022-04-08,TSLA,181.89,-0.0613,15458065
2022-04-11,TSLA,184.0,0.01157,3850085
2022-04-12,TSLA,176.36,-0.04149,5359452
2022-04-13,TSLA,179.49,0.01775,5240210
2022-04-14,TSLA,180.29,0.00443,10272677
2022-04-15,TSLA,182.56,0.01262,9419533
2022-04-18,TSLA,179.24,-0.01821,13264833
2022-04-19,TSLA,173.68,-0.03104,7620746
2022-04-20,TSLA,167.09,-0.03795,16131494
2022-04-21,TSLA,160.04,-0.04217,15973936
2022-04-22,TSLA,165.76,0.03573,12802328
2022-04-25,TSLA,166.41,0.00396,9808518
2022-04-26,TSLA,162.83,-0.02156,3074638
2022-04-27,TSLA,167.05,0.02594,14188453
2022-04-28,TSLA,168.15,0.00657,7777453
2022-04-29,TSLA,156.57,-0.06883,14742974
2022-05-02,TSLA,151.48,-0.03251,9417582
2022-05-03,TSLA,148.08,-0.02248,6050631
2022-05-04,TSLA,154.55,0.04369,7224132
2022-05-05,TSLA,156.06,0.00975,11743625
2022-05-06,TSLA,148.61,-0.04768,6803685
2022-05-09,TSLA,149.12,0.00341,7298416
2022-05-10,TSLA,146.13,-0.02008,5094031
2022-05-11,TSLA,144.17,-0.0134,7208155
2022-05-12,TSLA,146.02,0.01287,16395657
2022-05-13,TSLA,153.58,0.05174,45173681
2022-05-16,TSLA,161.83,0.05373,8733362
2022-05-17,TSLA,169.73,0.04883,20231305
2022-05-18,TSLA,174.06,0.02551,5969741
2022-05-19,TSLA,179.72,0.03253,9344775
2022-05-20,TSLA,163.3,-0.09137,11018716
2022-05-23,TSLA,166.4,0.01899,9730179
2022-05-24,TSLA,167.67,0.00763,9307209
2022-05-25,TSLA,167.75,0.00046,24316758
2022-05-26,TSLA,158.32,-0.05623,10152874
2022-05-27,TSLA,160.05,0.01096,9558279
2022-05-30,TSLA,164.07,0.02513,12183534
2022-05-31,TSLA,159.77,-0.02624,5894689
2022-06-01,TSLA,159.22,-0.00344,7119883
2022-06-02,TSLA,163.85,0.02907,6255169
2022-06-03,TSLA,161.89,-0.01192,8642965
2022-06-06,TSLA,161.97,0.00049,12476702
2022-06-07,TSLA,153.9,-0.04986,7762800
2022-06-08,TSLA,147.6,-0.04094,14224667
2022-06-09,TSLA,143.41,-0.0284,13264707
2022-06-10,TSLA,143.2,-0.00146,13815875
2022-06-13,TSLA,143.1,-0.00066,13390606
2022-06-14,TSLA,146.58,0.02431,7449935
2022-06-15,TSLA,146.3,-0.00195,8537420
2022-06-16,TSLA,153.34,0.04812,21544945
2022-06-17,TSLA,156.66,0.02168,9978393
2022-06-20,TSLA,152.85,-0.02434,5752438
2022-06-21,TSLA,153.24,0.00258,16811706
2022-06-22,TSLA,143.73,-0.06207,14365702
2022-06-23,TSLA,147.87,0.02885,11360516
2022-06-24,TSLA,146.06,-0.01225,7248765
2022-06-27,TSLA,143.02,-0.02083,2095586
2022-06-28,TSLA,144.28,0.00884,20187150
2022-06-29,TSLA,145.98,0.01178,5734838
2022-06-30,TSLA,146.08,0.00067,19094214
2022-07-01,TSLA,140.52,-0.03806,5938536
2022-07-04,TSLA,142.49,0.014,12719727
2022-07-05,TSLA,143.37,0.00614,4462928
2022-07-06,TSLA,140.63,-0.01911,6178998
2022-07-07,TSLA,134.46,-0.04381,3875253
2022-07-08,TSLA,132.23,-0.0166,5802726
2022-07-11,TSLA,129.54,-0.02037,4228811
2022-07-12,TSLA,130.05,0.00394,9000054
2022-07-13,TSLA,125.16,-0.03761,7004862
2022-07-14,TSLA,122.64,-0.0201,17438816
2022-07-15,TSLA,124.08,0.0117,13203640
2022-07-18,TSLA,128.22,0.0334,14487412
2022-07-19,TSLA,130.17,0.01522,2480620
2022-07-20,TSLA,130.29,0.00086,10296474
2022-07-21,TSLA,126.27,-0.03085,14227473
2022-07-22,TSLA,125.34,-0.00729,7423473
2022-07-25,TSLA,134.92,0.07636,7650145
2022-07-26,TSLA,137.95,0.02245,27501182
2022-07-27,TSLA,142.6,0.03377,5833992
2022-07-28,TSLA,134.53,-0.05658,3734905
2022-07-29,TSLA,136.71,0.01614,11176754
2022-08-01,TSLA,134.89,-0.0133,9914847
2022-08-02,TSLA,134.24,-0.00483,8503598
2022-08-03,TSLA,140.98,0.05023,6556821
2022-08-04,TSLA,135.83,-0.0365,10339726
2022-08-05,TSLA,145.6,0.07194,5881166
2022-08-08,TSLA,144.79,-0.0056,7139673
2022-08-09,TSLA,147.09,0.01587,8349568
2022-08-10,TSLA,148.95,0.01265,5846996
2022-08-11,TSLA,148.24,-0.00474,3850881
2022-08-12,TSLA,137.49,-0.07254,7349745
2022-08-15,TSLA,138.67,0.00856,6101020
2022-08-16,TSLA,144.83,0.04448,7909568
2022-08-17,TSLA,142.31,-0.01745,11713302
2022-08-18,TSLA,143.43,0.0079,5349849
2022-08-19,TSLA,137.63,-0.04041,42770837
2022-08-22,TSLA,143.02,0.03914,7589723
2022-08-23,TSLA,146.7,0.02575,10128806
2022-08-24,TSLA,156.19,0.06463,9939232
2022-08-25,TSLA,158.24,0.01317,23292569
2022-08-26,TSLA,150.77,-0.04725,16874786
2022-08-29,TSLA,142.6,-0.05417,15404732
2022-08-30,TSLA,133.53,-0.06358,7473702
2022-08-31,TSLA,133.01,-0.0039,10477091
2022-09-01,TSLA,133.59,0.00433,7488175
2022-09-02,TSLA,123.96,-0.07203,18949404
2022-09-05,TSLA,122.74,-0.00989,9411692
2022-09-06,TSLA,118.33,-0.03594,13688318
2022-09-07,TSLA,113.03,-0.04474,7960144
2022-09-08,TSLA,109.18,-0.03411,11008445
2022-09-09,TSLA,108.58,-0.00549,11643895
2022-09-12,TSLA,107.95,-0.00575,5042539
2022-09-13,TSLA,114.08,0.05673,8312470
2022-09-14,TSLA,115.52,0.01264,8641450
2022-09-15,TSLA,111.36,-0.036,14008953
2022-09-16,TSLA,108.85,-0.02253,12405312
2022-09-19,TSLA,109.45,0.00549,10488002
2022-09-20,TSLA,106.7,-0.02516,2970489
2022-09-21,TSLA,107.73,0.00971,7828299
2022-09-22,TSLA,103.79,-0.03655,7421197
2022-09-23,TSLA,110.46,0.0642,12083845
2022-09-26,TSLA,112.35,0.01715,10172496
2022-09-27,TSLA,111.6,-0.00665,7493678
2022-09-28,TSLA,111.69,0.00076,4563465
2022-09-29,TSLA,113.06,0.01231,8879467
2022-09-30,TSLA,112.78,-0.0025,6045567
2022-10-03,TSLA,117.41,0.04103,14888326
2022-10-04,TSLA,121.32,0.03335,10216405
2022-10-05,TSLA,119.73,-0.01312,6788347
2022-10-06,TSLA,122.57,0.02369,16409300
2022-10-07,TSLA,121.72,-0.00692,4658586
2022-10-10,TSLA,123.71,0.01632,10343954
2022-10-11,TSLA,124.21,0.00408,4268531
2022-10-12,TSLA,123.86,-0.00286,15607972
2022-10-13,TSLA,122.05,-0.0146,7579310
2022-10-14,TSLA,120.95,-0.00897,9216558
2022-10-17,TSLA,116.87,-0.03376,6137267
2022-10-18,TSLA,116.51,-0.0031,15488839
2022-10-19,TSLA,121.58,0.04355,7847840
2022-10-20,TSLA,115.87,-0.04699,4554998
2022-10-21,TSLA,114.62,-0.01076,3753037
2022-10-24,TSLA,116.51,0.01645,12870169
2022-10-25,TSLA,118.55,0.0175,7349242
2022-10-26,TSLA,117.2,-0.01131,17495609
2022-10-27,TSLA,121.4,0.03581,9426379
2022-10-28,TSLA,122.33,0.00766,7762928
2022-10-31,TSLA,121.04,-0.01052,3734805
2022-11-01,TSLA,116.26,-0.03952,11692298
2022-11-02,TSLA,109.38,-0.05917,15101819
2022-11-03,TSLA,119.22,0.08992,11957200
2022-11-04,TSLA,120.23,0.00851,14370045
2022-11-07,TSLA,114.96,-0.04386,17655492
2022-11-08,TSLA,112.6,-0.02051,9080106
2022-11-09,TSLA,110.74,-0.01649,6189287
2022-11-10,TSLA,104.53,-0.05614,7113989
2022-11-11,TSLA,104.91,0.0037,6026968
2022-11-14,TSLA,102.56,-0.02241,10256607
2022-11-15,TSLA,97.62,-0.04813,7592415
2022-11-16,TSLA,102.13,0.04619,5906481
2022-11-17,TSLA,108.59,0.06318,4386447
2022-11-18,TSLA,100.77,-0.07196,11248538
2022-11-21,TSLA,101.8,0.01022,22145261
2022-11-22,TSLA,95.32,-0.06366,7815334
2022-11-23,TSLA,94.6,-0.0076,20254486
2022-11-24,TSLA,97.88,0.03472,6696316
2022-11-25,TSLA,103.84,0.06087,6294723
2022-11-28,TSLA,105.66,0.01753,8581623
2022-11-29,TSLA,103.74,-0.01816,7719051
2022-11-30,TSLA,103.07,-0.00651,5558709
2022-12-01,TSLA,101.43,-0.01589,18193468
2022-12-02,TSLA,99.11,-0.02286,9542242
2022-12-05,TSLA,102.59,0.03512,7514852
2022-12-06,TSLA,105.65,0.02982,14010042
2022-12-07,TSLA,104.8,-0.00805,15308962
2022-12-08,TSLA,108.61,0.03632,12133342
2022-12-09,TSLA,112.31,0.03407,8075889
2022-12-12,TSLA,116.48,0.03715,23492233
2022-12-13,TSLA,115.23,-0.01075,12577695
2022-12-14,TSLA,116.28,0.00916,4261384
2022-12-15,TSLA,122.52,0.05366,5637329
2022-12-16,TSLA,132.17,0.07872,3654655
2022-12-19,TSLA,132.82,0.00496,17629800
2022-12-20,TSLA,135.28,0.01849,9100225
2022-12-21,TSLA,139.23,0.02919,12463317
2022-12-22,TSLA,132.9,-0.04544,2140657
2022-12-23,TSLA,134.88,0.01489,8191199
2022-12-26,TSLA,134.29,-0.00438,12450045
2022-12-27,TSLA,141.72,0.05536,13440934
2022-12-28,TSLA,135.9,-0.04105,9676638
2022-12-29,TSLA,137.92,0.01484,8776561
2022-12-30,TSLA,132.69,-0.03794,13744877
2023-01-02,TSLA,130.04,-0.01997,7182920
2023-01-03,TSLA,131.94,0.01462,13670436
2023-01-04,TSLA,129.94,-0.01517,10615975
2023-01-05,TSLA,130.61,0.00517,13519386
2023-01-06,TSLA,125.98,-0.03547,4616642
2023-01-09,TSLA,122.62,-0.02665,8510229
2023-01-10,TSLA,121.97,-0.00531,4773418
2023-01-11,TSLA,126.33,0.03572,3914840
2023-01-12,TSLA,120.1,-0.04926,5174862
2023-01-13,TSLA,123.37,0.02721,5225360
2023-01-16,TSLA,122.64,-0.00593,3857473
2023-01-17,TSLA,122.9,0.00212,4793907
2023-01-18,TSLA,127.82,0.04003,14782358
2023-01-19,TSLA,135.86,0.0629,7951300
2023-01-20,TSLA,131.25,-0.03391,4530479
2023-01-23,TSLA,139.95,0.06626,12294050
2023-01-24,TSLA,135.07,-0.03483,7312853
2023-01-25,TSLA,136.77,0.01257,7178122
2023-01-26,TSLA,143.49,0.04912,17718928
2023-01-27,TSLA,135.19,-0.05785,18857571
2023-01-30,TSLA,138.81,0.02683,5639183
2023-01-31,TSLA,137.41,-0.01012,4267464
2023-02-01,TSLA,137.15,-0.00189,5674354
2023-02-02,TSLA,134.37,-0.02028,7101180
2023-02-03,TSLA,130.95,-0.02543,12211529
2023-02-06,TSLA,122.77,-0.06249,12867773
2023-02-07,TSLA,123.29,0.00425,6732493
2023-02-08,TSLA,117.61,-0.04611,2253849
2023-02-09,TSLA,123.05,0.04626,4051473
2023-02-10,TSLA,125.41,0.01917,5310549
2023-02-13,TSLA,126.51,0.00884,4165316
2023-02-14,TSLA,128.46,0.0154,4676389
2023-02-15,TSLA,131.75,0.02562,10569159
2023-02-16,TSLA,117.61,-0.10735,5072767
2023-02-17,TSLA,128.51,0.0927,12992005
2023-02-20,TSLA,135.1,0.05128,6712703
2023-02-21,TSLA,128.86,-0.04623,4461560
2023-02-22,TSLA,127.03,-0.01418,6096511
2023-02-23,TSLA,127.64,0.00481,4716349
2023-02-24,TSLA,129.57,0.01515,4029115
2023-02-27,TSLA,125.02,-0.03516,10784707
2023-02-28,TSLA,130.45,0.04348,16304140
2023-03-01,TSLA,131.36,0.00694,11713614
2023-03-02,TSLA,124.49,-0.05229,13490251
2023-03-03,TSLA,126.75,0.01818,7548355
2023-03-06,TSLA,130.87,0.03243,10121715
2023-03-07,TSLA,130.9,0.00025,7916213
2023-03-08,TSLA,130.27,-0.00477,9918228
2023-03-09,TSLA,120.26,-0.07686,11992939
2023-03-10,TSLA,125.45,0.04315,4672403
2023-03-13,TSLA,120.32,-0.04088,8420777
2023-03-14,TSLA,126.13,0.04826,8284768
2023-03-15,TSLA,123.66,-0.01955,5598182
2023-03-16,TSLA,134.33,0.08623,17215525
2023-03-17,TSLA,132.22,-0.01565,26947061
2023-03-20,TSLA,133.57,0.01016,4053034
2023-03-21,TSLA,128.91,-0.0349,8692816
2023-03-22,TSLA,121.08,-0.06071,4431466
2023-03-23,TSLA,120.21,-0.00716,10491592
2023-03-24,TSLA,118.8,-0.01172,17388758
2023-03-27,TSLA,116.63,-0.01831,7795143
2023-03-28,TSLA,115.93,-0.00603,5214833
2023-03-29,TSLA,117.38,0.01257,7523610
2023-03-30,TSLA,121.49,0.03498,4307375
2023-03-31,TSLA,119.48,-0.01655,3822822
2023-04-03,TSLA,113.88,-0.04684,7082533
2023-04-04,TSLA,110.32,-0.0313,14475702
2023-04-05,TSLA,115.34,0.04549,6064258
2023-04-06,TSLA,114.62,-0.00622,9099143
2023-04-07,TSLA,115.03,0.00359,7444859
2023-04-10,TSLA,121.41,0.05547,7127928
2023-04-11,TSLA,123.96,0.02101,6406689
2023-04-12,TSLA,125.33,0.01103,14158565
2023-04-13,TSLA,124.47,-0.00682,16100963
2023-04-14,TSLA,123.28,-0.00959,9717423
2023-04-17,TSLA,123.76,0.00391,15113628
2023-04-18,TSLA,119.29,-0.03612,5871901
2023-04-19,TSLA,115.56,-0.03132,6101141
2023-04-20,TSLA,112.41,-0.02726,4784876
2023-04-21,TSLA,110.92,-0.01318,13210237
2023-04-24,TSLA,112.01,0.0098,22172550
2023-04-25,TSLA,108.92,-0.02763,4495655
2023-04-26,TSLA,105.41,-0.03222,6400309
2023-04-27,TSLA,104.64,-0.00728,9065790
2023-04-28,TSLA,101.98,-0.02538,27705114
2023-05-01,TSLA,106.6,0.0453,7879589
2023-05-02,TSLA,103.27,-0.03129,6653435
2023-05-03,TSLA,106.38,0.03008,10208078
2023-05-04,TSLA,102.41,-0.0373,6243777
2023-05-05,TSLA,98.63,-0.03688,11390200
2023-05-08,TSLA,104.16,0.05608,16776845
2023-05-09,TSLA,102.34,-0.01754,10286259
2023-05-10,TSLA,98.91,-0.03343,10783652
2023-05-11,TSLA,100.98,0.02085,2984601
2023-05-12,TSLA,99.63,-0.01331,6527666
2023-05-15,TSLA,96.74,-0.02906,5727280
2023-05-16,TSLA,104.22,0.0774,9510837
2023-05-17,TSLA,102.36,-0.01786,6007066
2023-05-18,TSLA,100.69,-0.01631,5712475
2023-05-19,TSLA,100.76,0.00065,4653018
2023-05-22,TSLA,98.99,-0.01758,12285447
2023-05-23,TSLA,101.77,0.02815,3145453
2023-05-24,TSLA,104.03,0.02218,6167044
2023-05-25,TSLA,108.08,0.03892,5103733
2023-05-26,TSLA,106.77,-0.01213,9239074
2023-05-29,TSLA,109.84,0.02875,13474797
2023-05-30,TSLA,106.75,-0.0281,5934065
2023-05-31,TSLA,110.79,0.0378,6460622
2023-06-01,TSLA,117.53,0.06088,12119436
2023-06-02,TSLA,112.95,-0.039,13785831
2023-06-05,TSLA,114.13,0.01045,8218864
2023-06-06,TSLA,112.57,-0.01364,12997398
2023-06-07,TSLA,109.3,-0.02905,6033401
2023-06-08,TSLA,106.91,-0.02187,6851988
2023-06-09,TSLA,107.64,0.00679,10238076
2023-06-12,TSLA,110.47,0.02632,25241140
2023-06-13,TSLA,113.18,0.02456,7081619
2023-06-14,TSLA,113.98,0.00707,8792815
2023-06-15,TSLA,108.93,-0.0443,10432640
2023-06-16,TSLA,104.49,-0.0408,9818496
2023-06-19,TSLA,103.44,-0.01005,4109498
2023-06-20,TSLA,106.19,0.02664,11527126
2023-06-21,TSLA,110.21,0.03782,5943075
2023-06-22,TSLA,109.73,-0.00435,11457593
2023-06-23,TSLA,118.32,0.07827,8999702
2023-06-26,TSLA,116.49,-0.01547,5971824
2023-06-27,TSLA,122.13,0.04843,15936513
2023-06-28,TSLA,121.08,-0.00858,10542096
2023-06-29,TSLA,127.86,0.05597,11867228
2023-06-30,TSLA,124.76,-0.02422,7763575
2023-07-03,TSLA,125.97,0.00964,23524764
2023-07-04,TSLA,118.92,-0.05591,11409785
2023-07-05,TSLA,119.24,0.00264,24115603
2023-07-06,TSLA,122.45,0.02695,8529406
2023-07-07,TSLA,122.3,-0.00126,8435235
2023-07-10,TSLA,124.22,0.0157,12320717
2023-07-11,TSLA,120.13,-0.0329,6740320
2023-07-12,TSLA,121.64,0.01254,9763854
2023-07-13,TSLA,119.92,-0.0141,3344764
2023-07-14,TSLA,116.33,-0.02992,7367569
